Tweet,Tokens,Label,Prediction
sinimulan kaninang umaga tandem nina vice president senator kiko pangilinan pagkampanya roxas city capiz roxas city fb page,"['sinimulan', 'kaninang', 'umaga', 'tandem', 'nina', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'pagkampanya', 'roxas', 'city', 'capiz', 'roxas', 'city', 'fb', 'page']",Neutral,0.9585190415382385
look caceres archbishop rolando tria tirona members archdiocesan clergy signed statement supporting robredo-kiko pangilinan tandem caceres comprises bicol region robredo's home archdiocese archdiocese caceres fb,"['look', 'caceres', 'archbishop', 'rolando', 'tria', 'tirona', 'members', 'archdiocesan', 'clergy', 'signed', 'statement', 'supporting', 'robredo-kiko', 'pangilinan', 'tandem', 'caceres', 'comprises', 'bicol', 'region', ""robredo's"", 'home', 'archdiocese', 'archdiocese', 'caceres', 'fb']",Neutral,0.9124709963798523
look day religious group iglesia cristo endorsed uniteam tandem sara duterte warmly welcomed ilonggo supporters meeting avance guimbal football field iloilo tuesday uniteam/fb,"['look', 'day', 'religious', 'group', 'iglesia', 'cristo', 'endorsed', 'uniteam', 'tandem', 'sara', 'duterte', 'warmly', 'welcomed', 'ilonggo', 'supporters', 'meeting', 'avance', 'guimbal', 'football', 'field', 'iloilo', 'tuesday', 'uniteam/fb']",Neutral,0.9117202758789062
announcement pdsp presidential candidate attend smni debates today pm okada manila see,"['announcement', 'pdsp', 'presidential', 'candidate', 'attend', 'smni', 'debates', 'today', 'pm', 'okada', 'manila', 'see']",Neutral,0.9106266498565674
presidential candidate said filipino workers deserve wage slavery responding fellow aspirant's question employers suffer proposal increase daily minimum wage read story,"['presidential', 'candidate', 'said', 'filipino', 'workers', 'deserve', 'wage', 'slavery', 'responding', 'fellow', ""aspirant's"", 'question', 'employers', 'suffer', 'proposal', 'increase', 'daily', 'minimum', 'wage', 'read', 'story']",Neutral,0.902819037437439
presidential candidate says willing release statement assets liabilities net worth saln public presidential debate hosted smni,"['presidential', 'candidate', 'says', 'willing', 'release', 'statement', 'assets', 'liabilities', 'net', 'worth', 'saln', 'public', 'presidential', 'debate', 'hosted', 'smni']",Neutral,0.8893461227416992
dumalo ngayong hapon sina sen sen tito sotto senatoriables dr minguita padilla pinol townhall meeting brgy tablon cagayan oro city via,"['dumalo', 'ngayong', 'hapon', 'sina', 'sen', 'sen', 'tito', 'sotto', 'senatoriables', 'dr', 'minguita', 'padilla', 'pinol', 'townhall', 'meeting', 'brgy', 'tablon', 'cagayan', 'oro', 'city', 'via']",Neutral,0.8640486001968384
darating halalan tatanglaw buong bayan ilaw tahanan,"['darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']",Neutral,0.8614792823791504
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Neutral,0.8575727939605713
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Neutral,0.8575727939605713
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Neutral,0.8575727939605713
catholic e-forum abangan si presidential aspirant manila ngayong lunes february talakayin plataporma watch via,"['catholic', 'e-forum', 'abangan', 'si', 'presidential', 'aspirant', 'manila', 'ngayong', 'lunes', 'february', 'talakayin', 'plataporma', 'watch', 'via']",Neutral,0.8544921875
food security says ph aggressive preparing future problems food shortage via,"['food', 'security', 'says', 'ph', 'aggressive', 'preparing', 'future', 'problems', 'food', 'shortage', 'via']",Neutral,0.8532543182373047
ngayong darating halalan tatanglaw buong bayan ilaw tahanan,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']",Neutral,0.8527863025665283
ngayong darating halalan tatanglaw buong bayan ilaw tahanan,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']",Neutral,0.8527863025665283
said get real added seek coveted endorsements anyway via,"['said', 'get', 'real', 'added', 'seek', 'coveted', 'endorsements', 'anyway', 'via']",Neutral,0.8505796790122986
took blind test top candidates hahaha gates namern,"['took', 'blind', 'test', 'top', 'candidates', 'hahaha', 'gates', 'namern']",Neutral,0.8483407497406006
