Tweet,Tokens,Label,Prediction
look caceres archbishop rolando tria tirona members archdiocesan clergy signed statement supporting robredo-kiko pangilinan tandem caceres comprises bicol region robredo's home archdiocese archdiocese caceres fb,"['look', 'caceres', 'archbishop', 'rolando', 'tria', 'tirona', 'members', 'archdiocesan', 'clergy', 'signed', 'statement', 'supporting', 'robredo-kiko', 'pangilinan', 'tandem', 'caceres', 'comprises', 'bicol', 'region', ""robredo's"", 'home', 'archdiocese', 'archdiocese', 'caceres', 'fb']",Neutral,0.9999997615814209
gathering massive crowds different sorties vice president bypasses need focus securing local leaders support senate minority leader franklin drilon says,"['gathering', 'massive', 'crowds', 'different', 'sorties', 'vice', 'president', 'bypasses', 'need', 'focus', 'securing', 'local', 'leaders', 'support', 'senate', 'minority', 'leader', 'franklin', 'drilon', 'says']",Neutral,0.9999977350234985
reporter's review lian buan via,"[""reporter's"", 'review', 'lian', 'buan', 'via']",Neutral,0.9999935626983643
ibinida presidential contender senador panfilo mahabang karanasan lingkod-bayan patunay aniya karapat-dapat pamunuan bansa basahin,"['ibinida', 'presidential', 'contender', 'senador', 'panfilo', 'mahabang', 'karanasan', 'lingkod-bayan', 'patunay', 'aniya', 'karapat-dapat', 'pamunuan', 'bansa', 'basahin']",Neutral,0.9999867677688599
presidential candidate says willing release statement assets liabilities net worth saln public presidential debate hosted smni,"['presidential', 'candidate', 'says', 'willing', 'release', 'statement', 'assets', 'liabilities', 'net', 'worth', 'saln', 'public', 'presidential', 'debate', 'hosted', 'smni']",Neutral,0.9999827146530151
bu-usc endorses robredo-pangilinan tandem university student council usc bicol university bu issued official endorsement electoral bids vice president senator kiko pangilinan via,"['bu-usc', 'endorses', 'robredo-pangilinan', 'tandem', 'university', 'student', 'council', 'usc', 'bicol', 'university', 'bu', 'issued', 'official', 'endorsement', 'electoral', 'bids', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'via']",Neutral,0.9999629259109497
ibinahagi presidential candidate natutunan ngayong kampanya pakikinig iba't ibang komunidad,"['ibinahagi', 'presidential', 'candidate', 'natutunan', 'ngayong', 'kampanya', 'pakikinig', ""iba't"", 'ibang', 'komunidad']",Neutral,0.9999430179595947
vice president exits sofitel tent comelec debates daughters aika amp tricia stops bit greet supporters waited outside venue via,"['vice', 'president', 'exits', 'sofitel', 'tent', 'comelec', 'debates', 'daughters', 'aika', 'amp', 'tricia', 'stops', 'bit', 'greet', 'supporters', 'waited', 'outside', 'venue', 'via']",Neutral,0.9999384880065918
presidential aspirant vp running independent candidate nag-resign liberal party running independent symbolic way showing bukas makipag-alyansa maraming partido,"['presidential', 'aspirant', 'vp', 'running', 'independent', 'candidate', 'nag-resign', 'liberal', 'party', 'running', 'independent', 'symbolic', 'way', 'showing', 'bukas', 'makipag-alyansa', 'maraming', 'partido']",Neutral,0.9999120235443115
sinimulan kaninang umaga tandem nina vice president senator kiko pangilinan pagkampanya roxas city capiz roxas city fb page,"['sinimulan', 'kaninang', 'umaga', 'tandem', 'nina', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'pagkampanya', 'roxas', 'city', 'capiz', 'roxas', 'city', 'fb', 'page']",Neutral,0.9998997449874878
