Token,TFIDF_Value
Ilaw,5.1588830833596715
pamunuan,5.1588830833596715
pagpunta,5.1588830833596715
pagtatag,5.1588830833596715
paid,5.1588830833596715
paint,5.1588830833596715
pakikiisa,5.1588830833596715
pakikinig,5.1588830833596715
palaring,5.1588830833596715
pamasahe,5.1588830833596715
pampublikong,5.1588830833596715
pandemic,5.1588830833596715
occidental,5.1588830833596715
panelist,5.1588830833596715
panfilo,5.1588830833596715
pangulo,5.1588830833596715
paper,5.1588830833596715
papuli-a,5.1588830833596715
papunta,5.1588830833596715
partido,5.1588830833596715
party,5.1588830833596715
party-lists,5.1588830833596715
pagma-migrant,5.1588830833596715
pagkapangulo,5.1588830833596715
pagkampanya,5.1588830833596715
pages,5.1588830833596715
offer,5.1588830833596715
offered,5.1588830833596715
officially,5.1588830833596715
officials,5.1588830833596715
okada,5.1588830833596715
okay,5.1588830833596715
opinions,5.1588830833596715
oportunidad,5.1588830833596715
oras,5.1588830833596715
oro,5.1588830833596715
ounce,5.1588830833596715
outlets,5.1588830833596715
outpour,5.1588830833596715
outside,5.1588830833596715
overview,5.1588830833596715
pabalik-balik,5.1588830833596715
pacquiao's,5.1588830833596715
padilla,5.1588830833596715
pag,5.1588830833596715
pasay,5.1588830833596715
passing,5.1588830833596715
past,5.1588830833596715
platforms,5.1588830833596715
poba,5.1588830833596715
point,5.1588830833596715
pointed,5.1588830833596715
policies,5.1588830833596715
polisiya,5.1588830833596715
political,5.1588830833596715
politicians,5.1588830833596715
polls,5.1588830833596715
populist,5.1588830833596715
posts,5.1588830833596715
poverty,5.1588830833596715
present,5.1588830833596715
presidency,5.1588830833596715
presidente-leni,5.1588830833596715
presifent,5.1588830833596715
pretender,5.1588830833596715
private,5.1588830833596715
probably,5.1588830833596715
problema,5.1588830833596715
please,5.1588830833596715
platform,5.1588830833596715
pati,5.1588830833596715
plataporma,5.1588830833596715
patunay,5.1588830833596715
pawn,5.1588830833596715
pdsp,5.1588830833596715
percent,5.1588830833596715
performed,5.1588830833596715
performers,5.1588830833596715
perhaps,5.1588830833596715
photos,5.1588830833596715
pick,5.1588830833596715
picture,5.1588830833596715
pilipino,5.1588830833596715
pinabulaanan,5.1588830833596715
pinakamalayong,5.1588830833596715
pinipilit,5.1588830833596715
pinol,5.1588830833596715
pinuno,5.1588830833596715
plan,5.1588830833596715
plans,5.1588830833596715
planted,5.1588830833596715
oct,5.1588830833596715
obviously,5.1588830833596715
profit,5.1588830833596715
manager,5.1588830833596715
mainly,5.1588830833596715
maisabay,5.1588830833596715
makakaabala,5.1588830833596715
makakatungtong,5.1588830833596715
makapag,5.1588830833596715
makapangisda,5.1588830833596715
makati,5.1588830833596715
makipag-alyansa,5.1588830833596715
makisabay,5.1588830833596715
mangingisda,5.1588830833596715
nyo,5.1588830833596715
many,5.1588830833596715
mapayagan,5.1588830833596715
mara,5.1588830833596715
maraming,5.1588830833596715
maranao,5.1588830833596715
maria,5.1588830833596715
market,5.1588830833596715
masaya,5.1588830833596715
Ngayong,5.1588830833596715
mahabang,5.1588830833596715
magtirik,5.1588830833596715
magsilbi,5.1588830833596715
magsasagawa,5.1588830833596715
leni-kiko,5.1588830833596715
leonor,5.1588830833596715
level,5.1588830833596715
liabilities,5.1588830833596715
lian,5.1588830833596715
liberal,5.1588830833596715
lineup,5.1588830833596715
lingkod-bayan,5.1588830833596715
listed,5.1588830833596715
liwanag,5.1588830833596715
lng,5.1588830833596715
local,5.1588830833596715
los,5.1588830833596715
love,5.1588830833596715
lugar,5.1588830833596715
maabot,5.1588830833596715
maeanne,5.1588830833596715
mag-migrate,5.1588830833596715
magkakaroon,5.1588830833596715
massive,5.1588830833596715
mate,5.1588830833596715
mawawala,5.1588830833596715
nagiging,5.1588830833596715
naguenos,5.1588830833596715
namang,5.1588830833596715
namen,5.1588830833596715
namern,5.1588830833596715
nang,5.1588830833596715
natutunan,5.1588830833596715
necessary,5.1588830833596715
necessity,5.1588830833596715
neither,5.1588830833596715
net,5.1588830833596715
never,5.1588830833596715
news,5.1588830833596715
next,5.1588830833596715
nga,5.1588830833596715
nina,5.1588830833596715
niyo,5.1588830833596715
non-neutral,5.1588830833596715
npa,5.1588830833596715
nung,5.1588830833596715
nagkukwentuhan,5.1588830833596715
naga,5.1588830833596715
means,5.1588830833596715
nag-resign,5.1588830833596715
meed,5.1588830833596715
members,5.1588830833596715
mentioned,5.1588830833596715
merchandise,5.1588830833596715
message,5.1588830833596715
military,5.1588830833596715
min,5.1588830833596715
minguita,5.1588830833596715
minority,5.1588830833596715
misamis,5.1588830833596715
misleading,5.1588830833596715
mitting,5.1588830833596715
mong,5.1588830833596715
months,5.1588830833596715
mr,5.1588830833596715
much,5.1588830833596715
murderer,5.1588830833596715
music,5.1588830833596715
musical,5.1588830833596715
problems,5.1588830833596715
program,5.1588830833596715
led,5.1588830833596715
torturer,5.1588830833596715
terrosrista,5.1588830833596715
theme,5.1588830833596715
things,5.1588830833596715
thinks,5.1588830833596715
time,5.1588830833596715
times,5.1588830833596715
tirona,5.1588830833596715
tito,5.1588830833596715
today,5.1588830833596715
townhall,5.1588830833596715
subjected,5.1588830833596715
transparency,5.1588830833596715
trapo,5.1588830833596715
tria,5.1588830833596715
tricia,5.1588830833596715
tropang,5.1588830833596715
turning,5.1588830833596715
tutukan,5.1588830833596715
tuwing,5.1588830833596715
underestimate,5.1588830833596715
tent,5.1588830833596715
team,5.1588830833596715
taung,5.1588830833596715
tataas,5.1588830833596715
suportahan,5.1588830833596715
support,5.1588830833596715
survey,5.1588830833596715
survive,5.1588830833596715
swerte,5.1588830833596715
symbolic,5.1588830833596715
t-shirts,5.1588830833596715
tablon,5.1588830833596715
tagalog,5.1588830833596715
taint,5.1588830833596715
talaga,5.1588830833596715
talakayin,5.1588830833596715
talking,5.1588830833596715
talks,5.1588830833596715
tama,5.1588830833596715
tanod,5.1588830833596715
tanong,5.1588830833596715
tara,5.1588830833596715
tarlac,5.1588830833596715
uniteam/fb,5.1588830833596715
united,5.1588830833596715
university,5.1588830833596715
wants,5.1588830833596715
way,5.1588830833596715
weakness,5.1588830833596715
week,5.1588830833596715
welcome,5.1588830833596715
welcomed,5.1588830833596715
well,5.1588830833596715
west,5.1588830833596715
whether,5.1588830833596715
whose,5.1588830833596715
willing,5.1588830833596715
woozi,5.1588830833596715
worker,5.1588830833596715
working,5.1588830833596715
worshiper,5.1588830833596715
