Token,TFIDF_Value
aaaah,5.255612709818223
overflowing,5.255612709818223
pack,5.255612709818223
paet,5.255612709818223
pagboboto,5.255612709818223
pagiging,5.255612709818223
pagkaka,5.255612709818223
pagkakataon,5.255612709818223
pagod,5.255612709818223
pagpapaunlad,5.255612709818223
pahayagang,5.255612709818223
pala,5.255612709818223
pamilya,5.255612709818223
pamumuhay,5.255612709818223
panagutan,5.255612709818223
panalangin,5.255612709818223
pang,5.255612709818223
owner,5.255612709818223
order,5.255612709818223
pangilingan,5.255612709818223
oras,5.255612709818223
never,5.255612709818223
nio,5.255612709818223
nirerespeto,5.255612709818223
niyo,5.255612709818223
noo,5.255612709818223
nursing,5.255612709818223
nyo,5.255612709818223
offer,5.255612709818223
ofw,5.255612709818223
ofw..#bbmsarah,5.255612709818223
ofw..retraining,5.255612709818223
ok,5.255612709818223
older,5.255612709818223
ones,5.255612709818223
oportunidad,5.255612709818223
pangarap,5.255612709818223
pangulong,5.255612709818223
nauuhaw,5.255612709818223
plhiv,5.255612709818223
position,5.255612709818223
positive,5.255612709818223
post,5.255612709818223
potential,5.255612709818223
pov's,5.255612709818223
praying,5.255612709818223
premonition,5.255612709818223
pres,5.255612709818223
pres.kiko,5.255612709818223
present,5.255612709818223
presidence,5.255612709818223
presidency,5.255612709818223
"president,and",5.255612709818223
producer,5.255612709818223
progressing,5.255612709818223
popular,5.255612709818223
plaridel,5.255612709818223
parte,5.255612709818223
plano,5.255612709818223
pasasalamat,5.255612709818223
passed,5.255612709818223
pdsp,5.255612709818223
peace,5.255612709818223
peaceful,5.255612709818223
per,5.255612709818223
perlas,5.255612709818223
perpektong,5.255612709818223
person,5.255612709818223
peryodista,5.255612709818223
ph,5.255612709818223
pilipina,5.255612709818223
pinili,5.255612709818223
pinipili,5.255612709818223
plan,5.255612709818223
nets,5.255612709818223
nation's,5.255612709818223
promise,5.255612709818223
maibalik,5.255612709818223
makatao,5.255612709818223
making,5.255612709818223
malapit,5.255612709818223
malasakit,5.255612709818223
malilimutang,5.255612709818223
malinis,5.255612709818223
manggagawang,5.255612709818223
manifesting,5.255612709818223
mans,5.255612709818223
marga,5.255612709818223
matapang,5.255612709818223
matias,5.255612709818223
matula,5.255612709818223
mayon,5.255612709818223
medal,5.255612709818223
maiyak,5.255612709818223
maibahagi,5.255612709818223
member,5.255612709818223
mahikayat,5.255612709818223
lord,5.255612709818223
lose,5.255612709818223
loved,5.255612709818223
lumalaban,5.255612709818223
luzon,5.255612709818223
maam,5.255612709818223
mabilis,5.255612709818223
mabuhay,5.255612709818223
magagawa,5.255612709818223
magandang,5.255612709818223
magdadala,5.255612709818223
magsaysay,5.255612709818223
magsilbi,5.255612709818223
magulang,5.255612709818223
mahalaga,5.255612709818223
melody,5.255612709818223
members,5.255612709818223
nasa,5.255612709818223
multiple,5.255612709818223
music,5.255612709818223
na't,5.255612709818223
naayon,5.255612709818223
naiiyak,5.255612709818223
nakaka,5.255612709818223
nakakabuti,5.255612709818223
nakasama,5.255612709818223
nakawin,5.255612709818223
nalang,5.255612709818223
nanatiling,5.255612709818223
nang,5.255612709818223
napabilib,5.255612709818223
napagdesisyunan,5.255612709818223
napatunayan,5.255612709818223
naramdaman,5.255612709818223
muna,5.255612709818223
much,5.255612709818223
message,5.255612709818223
mt,5.255612709818223
accomplishments,5.255612709818223
mia,5.255612709818223
mic,5.255612709818223
might,5.255612709818223
military,5.255612709818223
milkers,5.255612709818223
milyong,5.255612709818223
miriam's,5.255612709818223
mister,5.255612709818223
momentous,5.255612709818223
mommy,5.255612709818223
month,5.255612709818223
morning,5.255612709818223
mother's,5.255612709818223
motmot,5.255612709818223
project,5.255612709818223
ps,5.255612709818223
lipunan,5.255612709818223
three,5.255612709818223
timeline,5.255612709818223
tlg,5.255612709818223
tonight,5.255612709818223
totoong,5.255612709818223
trabaho,5.255612709818223
transition,5.255612709818223
trillanes,5.255612709818223
trust,5.255612709818223
tula't,5.255612709818223
tuloy,5.255612709818223
tututukan,5.255612709818223
tweet,5.255612709818223
uhaw,5.255612709818223
umusad,5.255612709818223
unbelievable,5.255612709818223
tiger,5.255612709818223
things,5.255612709818223
units,5.255612709818223
thier,5.255612709818223
supporta,5.255612709818223
supported,5.255612709818223
sure,5.255612709818223
swifties,5.255612709818223
sya,5.255612709818223
ta,5.255612709818223
taas,5.255612709818223
taong,5.255612709818223
tapang,5.255612709818223
"tapat,angat",5.255612709818223
tatanglaw,5.255612709818223
tbhness,5.255612709818223
telling,5.255612709818223
tha,5.255612709818223
that's,5.255612709818223
unite,5.255612709818223
upang,5.255612709818223
sumusuporta,5.255612709818223
without,5.255612709818223
working,5.255612709818223
worth,5.255612709818223
would,5.255612709818223
wow,5.255612709818223
yan..d,5.255612709818223
yancy,5.255612709818223
yasss,5.255612709818223
years,5.255612709818223
yel,5.255612709818223
yet,5.255612709818223
yixing,5.255612709818223
youth,5.255612709818223
yr,5.255612709818223
zai,5.255612709818223
zeph,5.255612709818223
words,5.255612709818223
wishes,5.255612709818223
vergara,5.255612709818223
wins,5.255612709818223
vision,5.255612709818223
vocalist,5.255612709818223
voice-actress,5.255612709818223
volunteer,5.255612709818223
volunteerism,5.255612709818223
voting,5.255612709818223
wag,5.255612709818223
wanted,5.255612709818223
watch,5.255612709818223
watching,5.255612709818223
week,5.255612709818223
well-written,5.255612709818223
wellness,5.255612709818223
whoever,5.255612709818223
willing,5.255612709818223
suporta,5.255612709818223
sumama,5.255612709818223
pumili,5.255612709818223
robredo's,5.255612709818223
rock,5.255612709818223
rocket,5.255612709818223
running,5.255612709818223
"sa,ating",5.255612709818223
safety,5.255612709818223
sagot,5.255612709818223
sama-sama,5.255612709818223
sambayanang,5.255612709818223
samen,5.255612709818223
sasayangin,5.255612709818223
saw,5.255612709818223
say,5.255612709818223
sayangin,5.255612709818223
science,5.255612709818223
sea,5.255612709818223
