Token,TFIDF_Value
Ilaw,5.477336814478207
party,5.477336814478207
pages,5.477336814478207
pagkakaisa,5.477336814478207
pagkampanya,5.477336814478207
pagkapangulo,5.477336814478207
pagma-migrant,5.477336814478207
pagpunta,5.477336814478207
pagsama,5.477336814478207
pagtatag,5.477336814478207
paint,5.477336814478207
pakikiisa,5.477336814478207
pakikinig,5.477336814478207
palace,5.477336814478207
palaring,5.477336814478207
pamasahe,5.477336814478207
pampublikong,5.477336814478207
pamunuan,5.477336814478207
pandemic,5.477336814478207
pang,5.477336814478207
pang-debate,5.477336814478207
panobayan,5.477336814478207
papakain,5.477336814478207
paper,5.477336814478207
papunta,5.477336814478207
parehong,5.477336814478207
partido,5.477336814478207
pagbubuo,5.477336814478207
pagalawin,5.477336814478207
padilla,5.477336814478207
okay,5.477336814478207
nothing,5.477336814478207
nung,5.477336814478207
objective,5.477336814478207
occidental,5.477336814478207
oct,5.477336814478207
october,5.477336814478207
offered,5.477336814478207
official,5.477336814478207
officially,5.477336814478207
ohhh,5.477336814478207
okada,5.477336814478207
old,5.477336814478207
overview,5.477336814478207
omg,5.477336814478207
oportunidad,5.477336814478207
opportunities,5.477336814478207
opposition,5.477336814478207
oras,5.477336814478207
ordinaryong,5.477336814478207
organizers,5.477336814478207
oro,5.477336814478207
outlets,5.477336814478207
outpour,5.477336814478207
outside,5.477336814478207
parties,5.477336814478207
party-lists,5.477336814478207
niyo,5.477336814478207
pasahod,5.477336814478207
policies,5.477336814478207
politicians,5.477336814478207
poll,5.477336814478207
pong,5.477336814478207
populist,5.477336814478207
post,5.477336814478207
posts,5.477336814478207
poverty,5.477336814478207
powerful,5.477336814478207
present,5.477336814478207
presidency,5.477336814478207
presifent,5.477336814478207
prisidente,5.477336814478207
problem,5.477336814478207
program,5.477336814478207
proposal,5.477336814478207
publicus,5.477336814478207
publiko,5.477336814478207
pulitika,5.477336814478207
pulitiko,5.477336814478207
pulse,5.477336814478207
pupuntahan,5.477336814478207
pursue,5.477336814478207
pushes,5.477336814478207
pwede,5.477336814478207
poba,5.477336814478207
play,5.477336814478207
platforms,5.477336814478207
phrase,5.477336814478207
past,5.477336814478207
patuloy,5.477336814478207
patunay,5.477336814478207
pawn,5.477336814478207
pdsp,5.477336814478207
pedro,5.477336814478207
people's,5.477336814478207
percent,5.477336814478207
person,5.477336814478207
personally,5.477336814478207
photos,5.477336814478207
pick,5.477336814478207
platform,5.477336814478207
picture,5.477336814478207
pilipino,5.477336814478207
pinabulaanan,5.477336814478207
pinakamalayong,5.477336814478207
pinol,5.477336814478207
pinto,5.477336814478207
placards,5.477336814478207
plan,5.477336814478207
plans,5.477336814478207
planted,5.477336814478207
plataporma,5.477336814478207
noted,5.477336814478207
nio,5.477336814478207
qualified,5.477336814478207
mapayagan,5.477336814478207
mag-migrate,5.477336814478207
magalona,5.477336814478207
magkapandemic,5.477336814478207
magkaroon,5.477336814478207
magsasagawa,5.477336814478207
magsilbi,5.477336814478207
magtirik,5.477336814478207
mahabang,5.477336814478207
mahal,5.477336814478207
main,5.477336814478207
mainly,5.477336814478207
maisabay,5.477336814478207
makabayan,5.477336814478207
makakaabala,5.477336814478207
makapangisda,5.477336814478207
makati,5.477336814478207
make,5.477336814478207
makipag-alyansa,5.477336814478207
makisabay,5.477336814478207
malacanang,5.477336814478207
mamamayan,5.477336814478207
mammoth,5.477336814478207
Ngayong,5.477336814478207
manggagawa,5.477336814478207
mangingisda,5.477336814478207
maeanne,5.477336814478207
madam,5.477336814478207
madalas,5.477336814478207
lingkod-bayan,5.477336814478207
law,5.477336814478207
laylayan,5.477336814478207
led,5.477336814478207
left,5.477336814478207
legacy,5.477336814478207
leonor,5.477336814478207
let's,5.477336814478207
liabilities,5.477336814478207
lian,5.477336814478207
liberal,5.477336814478207
lineup,5.477336814478207
liwanag,5.477336814478207
macapagal-arroyo,5.477336814478207
lng,5.477336814478207
local,5.477336814478207
lodi,5.477336814478207
looking,5.477336814478207
los,5.477336814478207
love,5.477336814478207
lugar,5.477336814478207
lumilikha,5.477336814478207
lunes,5.477336814478207
ma'am,5.477336814478207
maabot,5.477336814478207
many,5.477336814478207
mara,5.477336814478207
ninyong,5.477336814478207
maraming,5.477336814478207
moment,5.477336814478207
mommy,5.477336814478207
muna,5.477336814478207
murderer,5.477336814478207
nag,5.477336814478207
nag-resign,5.477336814478207
naga,5.477336814478207
nagkukwentuhan,5.477336814478207
nagpahayag,5.477336814478207
naguenos,5.477336814478207
namang,5.477336814478207
namen,5.477336814478207
namern,5.477336814478207
nandito,5.477336814478207
nanguna,5.477336814478207
nasa,5.477336814478207
natutunan,5.477336814478207
necessary,5.477336814478207
necessity,5.477336814478207
neri,5.477336814478207
net,5.477336814478207
never,5.477336814478207
nevermind,5.477336814478207
news,5.477336814478207
nina,5.477336814478207
mitting,5.477336814478207
misleading,5.477336814478207
misamis,5.477336814478207
mawawala,5.477336814478207
marcos's,5.477336814478207
maria,5.477336814478207
marikina,5.477336814478207
market,5.477336814478207
martial,5.477336814478207
mas,5.477336814478207
masaya,5.477336814478207
masks,5.477336814478207
