Token,TFIDF_Value
accomplishments,5.543294782270004
pamilya,5.543294782270004
oscar,5.543294782270004
overflowing,5.543294782270004
owner,5.543294782270004
p.s,5.543294782270004
pack,5.543294782270004
paet,5.543294782270004
pag,5.543294782270004
pagboboto,5.543294782270004
pageantry,5.543294782270004
pagiging,5.543294782270004
pagka-president,5.543294782270004
pagkaka,5.543294782270004
pagkakataon,5.543294782270004
pagkapangulo,5.543294782270004
pagkatao,5.543294782270004
pagod,5.543294782270004
pagpapaunlad,5.543294782270004
pahayagang,5.543294782270004
pala,5.543294782270004
palang,5.543294782270004
palapit,5.543294782270004
order,5.543294782270004
oras,5.543294782270004
oportunidad,5.543294782270004
nursing,5.543294782270004
ngayong,5.543294782270004
night,5.543294782270004
nio,5.543294782270004
nirerespeto,5.543294782270004
niyo,5.543294782270004
nobel,5.543294782270004
noo,5.543294782270004
number,5.543294782270004
nung,5.543294782270004
nyo,5.543294782270004
ones,5.543294782270004
offer,5.543294782270004
offering,5.543294782270004
ofw,5.543294782270004
ofw..#bbmsarah,5.543294782270004
ofw..retraining,5.543294782270004
oh-oh,5.543294782270004
ok,5.543294782270004
older,5.543294782270004
olympic,5.543294782270004
paltrow,5.543294782270004
pamumuhay,5.543294782270004
nets,5.543294782270004
panagutan,5.543294782270004
pinky,5.543294782270004
plan,5.543294782270004
plane,5.543294782270004
plaridel,5.543294782270004
platforms,5.543294782270004
plhiv,5.543294782270004
politician,5.543294782270004
popular,5.543294782270004
posisyon,5.543294782270004
position,5.543294782270004
positive,5.543294782270004
post,5.543294782270004
potential,5.543294782270004
pov's,5.543294782270004
praying,5.543294782270004
premonition,5.543294782270004
pres,5.543294782270004
presenting,5.543294782270004
presidence,5.543294782270004
presidency,5.543294782270004
prize,5.543294782270004
pinipili,5.543294782270004
pinapalad,5.543294782270004
pilipina,5.543294782270004
passed,5.543294782270004
panalangin,5.543294782270004
pangarap,5.543294782270004
pangilan,5.543294782270004
pangilingan,5.543294782270004
paniguradong,5.543294782270004
parte,5.543294782270004
particular,5.543294782270004
party,5.543294782270004
pasasalamat,5.543294782270004
past,5.543294782270004
pikit,5.543294782270004
pdsp,5.543294782270004
peaceful,5.543294782270004
performances,5.543294782270004
perlas,5.543294782270004
perpektong,5.543294782270004
person,5.543294782270004
peryodista,5.543294782270004
phillipine,5.543294782270004
pia,5.543294782270004
new,5.543294782270004
nauuhaw,5.543294782270004
looking,5.543294782270004
matula,5.543294782270004
major,5.543294782270004
makaka-attend,5.543294782270004
makakatulog,5.543294782270004
makapasumgar,5.543294782270004
makatao,5.543294782270004
malapit,5.543294782270004
malasakit,5.543294782270004
malilimutang,5.543294782270004
malinis,5.543294782270004
mamahal,5.543294782270004
mananalo,5.543294782270004
manggagawang,5.543294782270004
mans,5.543294782270004
mapanuri,5.543294782270004
marga,5.543294782270004
maria,5.543294782270004
marian,5.543294782270004
marunong,5.543294782270004
matapang,5.543294782270004
matapos,5.543294782270004
matatalino,5.543294782270004
maiyak,5.543294782270004
maibalik,5.543294782270004
maibahagi,5.543294782270004
mag-dedefine,5.543294782270004
lose,5.543294782270004
loved,5.543294782270004
lowkey,5.543294782270004
lss,5.543294782270004
lumaban,5.543294782270004
lumalaban,5.543294782270004
luzon,5.543294782270004
maam,5.543294782270004
mabilis,5.543294782270004
magagawa,5.543294782270004
mahilig,5.543294782270004
magandang,5.543294782270004
magbasa,5.543294782270004
magdadala,5.543294782270004
magsaysay,5.543294782270004
magsilbi,5.543294782270004
magtawag,5.543294782270004
magulang,5.543294782270004
mahalaga,5.543294782270004
mahikayat,5.543294782270004
matias,5.543294782270004
matutulog,5.543294782270004
nation's,5.543294782270004
mayon,5.543294782270004
nag,5.543294782270004
nagbabayad,5.543294782270004
nagmamahal,5.543294782270004
nakaka,5.543294782270004
nakakabuti,5.543294782270004
nakanuod,5.543294782270004
nakaraan,5.543294782270004
nakasama,5.543294782270004
nakawin,5.543294782270004
nalang,5.543294782270004
