Token,TFIDF_Value
UP,6.906723318652891
natoy,6.906723318652891
narinig,6.906723318652891
narrative,6.906723318652891
nasubukan,6.906723318652891
nat'l,6.906723318652891
natagpuang,6.906723318652891
natasha,6.906723318652891
nato,6.906723318652891
natutunan,6.906723318652891
nenega,6.906723318652891
naubusan,6.906723318652891
nauubusan,6.906723318652891
nauulit,6.906723318652891
nawalan,6.906723318652891
nazis,6.906723318652891
nb,6.906723318652891
nctzen,6.906723318652891
napuntahan,6.906723318652891
napakapowerful,6.906723318652891
napabilib,6.906723318652891
nanood,6.906723318652891
nakikipagpulong,6.906723318652891
nakuha,6.906723318652891
nakukumbinsi,6.906723318652891
nalakaloka,6.906723318652891
nalalasing,6.906723318652891
namang,6.906723318652891
nanalo,6.906723318652891
nanamang,6.906723318652891
nanawagan,6.906723318652891
nanay,6.906723318652891
nangangailangan,6.906723318652891
nangyayari,6.906723318652891
naninindigan,6.906723318652891
naniwala,6.906723318652891
nanonood,6.906723318652891
neighbourhood,6.906723318652891
nepomuceno,6.906723318652891
ohemgeeee,6.906723318652891
oceanrix,6.906723318652891
numbers,6.906723318652891
numero,6.906723318652891
nuns,6.906723318652891
obispo,6.906723318652891
obsessed,6.906723318652891
obvious,6.906723318652891
obviously,6.906723318652891
oct,6.906723318652891
nerds,6.906723318652891
octa,6.906723318652891
october,6.906723318652891
odds,6.906723318652891
offered,6.906723318652891
offering,6.906723318652891
official,6.906723318652891
officialmaryaph,6.906723318652891
nth,6.906723318652891
npa-cppa,6.906723318652891
npa,6.906723318652891
nowadays,6.906723318652891
neri,6.906723318652891
network,6.906723318652891
nga!hahaha,6.906723318652891
ngiti,6.906723318652891
nice,6.906723318652891
nigh,6.906723318652891
nimfa,6.906723318652891
nine,6.906723318652891
ninyong,6.906723318652891
nio,6.906723318652891
nograles,6.906723318652891
non-administration,6.906723318652891
non-aligned,6.906723318652891
non-surprise,6.906723318652891
non-surprises,6.906723318652891
nakawan,6.906723318652891
