Tweet,Tokens,Label,Prediction
best job woman president,"['best', 'job', 'woman', 'president']",Non-hate,0.00014540196571033448
best job woman puso,"['best', 'job', 'woman', 'puso']",Non-hate,0.00015874455857556313
thethe best job woman vp,"['thethe', 'best', 'job', 'woman', 'vp']",Non-hate,0.00016178844089154154
true leaders show po darating best job woman president,"['true', 'leaders', 'show', 'po', 'darating', 'best', 'job', 'woman', 'president']",Non-hate,0.00017153196677099913
darating best job woman ipanalo natin katropa basahin huling pahayag vp naganap comelec presidential debates,"['darating', 'best', 'job', 'woman', 'ipanalo', 'natin', 'katropa', 'basahin', 'huling', 'pahayag', 'vp', 'naganap', 'comelec', 'presidential', 'debates']",Non-hate,0.000207023840630427
last standing woman best job woman vp,"['last', 'standing', 'woman', 'best', 'job', 'woman', 'vp']",Non-hate,0.00020818896882701665
bbmloser true leaders show po darating best job woman vice president said,"['bbmloser', 'true', 'leaders', 'show', 'po', 'darating', 'best', 'job', 'woman', 'vice', 'president', 'said']",Non-hate,0.0002692724228836596
best job woman madam president everyone,"['best', 'job', 'woman', 'madam', 'president', 'everyone']",Non-hate,0.000291052449028939
true leaders show po darating best job woman vp that's periodt,"['true', 'leaders', 'show', 'po', 'darating', 'best', 'job', 'woman', 'vp', ""that's"", 'periodt']",Non-hate,0.00029903618269599974
best job woman vice president lone female presidential bet says closing speech,"['best', 'job', 'woman', 'vice', 'president', 'lone', 'female', 'presidential', 'bet', 'says', 'closing', 'speech']",Non-hate,0.0004153521731495857
true leader show darating best job woman madam queen iconic campaign lines,"['true', 'leader', 'show', 'darating', 'best', 'job', 'woman', 'madam', 'queen', 'iconic', 'campaign', 'lines']",Non-hate,0.00046383729204535484
development true development includes improvement wellbeing status women better woman best job woman vp,"['development', 'true', 'development', 'includes', 'improvement', 'wellbeing', 'status', 'women', 'better', 'woman', 'best', 'job', 'woman', 'vp']",Non-hate,0.0005245846114121377
best job woman,"['best', 'job', 'woman']",Non-hate,0.0005260163452476263
best job woman,"['best', 'job', 'woman']",Non-hate,0.0005260163452476263
best job woman,"['best', 'job', 'woman']",Non-hate,0.0005260163452476263
true leaders show ngayong darating best job woman gerona power,"['true', 'leaders', 'show', 'ngayong', 'darating', 'best', 'job', 'woman', 'gerona', 'power']",Non-hate,0.00053693464724347
best job woman galing ganda husay abante babae,"['best', 'job', 'woman', 'galing', 'ganda', 'husay', 'abante', 'babae']",Non-hate,0.0006428355700336397
true leaders show amp po darating best job woman,"['true', 'leaders', 'show', 'amp', 'po', 'darating', 'best', 'job', 'woman']",Non-hate,0.0006507597281597555
best job woman vp say korik,"['best', 'job', 'woman', 'vp', 'say', 'korik']",Non-hate,0.0006574327126145363
day manifesting best job woman kayaaa tara ipanalo na'tin president cutie vp kiko pangilinan cutie,"['day', 'manifesting', 'best', 'job', 'woman', 'kayaaa', 'tara', 'ipanalo', ""na'tin"", 'president', 'cutie', 'vp', 'kiko', 'pangilinan', 'cutie']",Non-hate,0.0006749278400093317
best job woman boom tara ipanalo natin,"['best', 'job', 'woman', 'boom', 'tara', 'ipanalo', 'natin']",Non-hate,0.000765944248996675
true leader shows mans darating halalan best job woman vp that's president,"['true', 'leader', 'shows', 'mans', 'darating', 'halalan', 'best', 'job', 'woman', 'vp', ""that's"", 'president']",Non-hate,0.0008147548069246113
best job woman vp thats president right,"['best', 'job', 'woman', 'vp', 'thats', 'president', 'right']",Non-hate,0.000959354336373508
wag nating hanapin ayaw humarap true leaders show best job woman vp,"['wag', 'nating', 'hanapin', 'ayaw', 'humarap', 'true', 'leaders', 'show', 'best', 'job', 'woman', 'vp']",Non-hate,0.0009861689759418368
true leader show po darating best job woman video crdt favorite momshie,"['true', 'leader', 'show', 'po', 'darating', 'best', 'job', 'woman', 'video', 'crdt', 'favorite', 'momshie']",Non-hate,0.001256573130376637
delivers bomb true leader shows mans best job woman,"['delivers', 'bomb', 'true', 'leader', 'shows', 'mans', 'best', 'job', 'woman']",Non-hate,0.0012791778426617384
true leader shows mans darating best job woman,"['true', 'leader', 'shows', 'mans', 'darating', 'best', 'job', 'woman']",Non-hate,0.0013082268415018916
gobyernong tapat angat buhay si jun exo-luv nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'jun', 'exo-luv', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0013456676388159394
gobyernong tapat angat buhay UP si natoy mahal mahal nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'UP', 'si', 'natoy', 'mahal', 'mahal', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0014196193078532815
gobyernong tapat angat buhay akong educ student nakiki-isa pagsuporta kay vp sen kiko pangilinan kasama tropa senatorial slate bayan tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'akong', 'educ', 'student', 'nakiki-isa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.0014211275847628713
gobyernong tapat angat buhay si carat nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0014553102664649487
gobyernong tapat angat buhay si mica orbit nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'mica', 'orbit', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0014640033477917314
gobyernong tapat angat buhay si justine hotel sales agent nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'justine', 'hotel', 'sales', 'agent', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0014951740158721805
gobyernong tapat angat buhay si enbie eleuterio volunteer nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara ipanalo natin,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'enbie', 'eleuterio', 'volunteer', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'ipanalo', 'natin']",Non-hate,0.0014988419134169817
gobyernong tapat angat buhay i'm coco average pinoy nakiki-isa pagsuporta kay vice president senator kiko pangilinan tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', ""i'm"", 'coco', 'average', 'pinoy', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.001518551493063569
gobyernong tapat angat buhay si shane carat nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'shane', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.001554093323647976
gobyernong tapat angat buhay si efraim educ student nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'efraim', 'educ', 'student', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0015731474850326777
gobyernong tapat angat buhay si abie pilipino nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'abie', 'pilipino', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0015742817195132375
gobyernong tapat angat buhay si alexa exo-ls nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'alexa', 'exo-ls', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan']",Non-hate,0.0017005596309900284
