Tweet,Tokens,Label,Prediction
rin ayaw makabalik lalo si makikita lang pag eleksyon ginagastos ninakaw pamilya baguhin history kaapuapuhan maitatanggi si fm diktador magnanakaw mandarambong abusado kapangyarihan,"['rin', 'ayaw', 'makabalik', 'lalo', 'si', 'makikita', 'lang', 'pag', 'eleksyon', 'ginagastos', 'ninakaw', 'pamilya', 'baguhin', 'history', 'kaapuapuhan', 'maitatanggi', 'si', 'fm', 'diktador', 'magnanakaw', 'mandarambong', 'abusado', 'kapangyarihan']",Hate,1.0
"anong gawin mong pagpapalit kulay robredo,hindi maalis ma-erase katauhan pagiging dilawan,tatak dilawan talaga,yun yong nakatatak rin isipan mamayan voters","['anong', 'gawin', 'mong', 'pagpapalit', 'kulay', 'robredo,hindi', 'maalis', 'ma-erase', 'katauhan', 'pagiging', 'dilawan,tatak', 'dilawan', 'talaga,yun', 'yong', 'nakatatak', 'rin', 'isipan', 'mamayan', 'voters']",Hate,1.0
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,1.0
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Hate,1.0
marcosjr duwag ayaw umattend debate kayang idipensa pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'idipensa', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,1.0
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Hate,1.0
wag mong gawing parang tanga lang..hindi duwag prrd nakikipag kaibigan sya matalino s'ya mahal nya pilipinas tingin malakas pilipinas pag dating china puro kayo palaban palibhasa bobo si,"['wag', 'mong', 'gawing', 'parang', 'tanga', 'lang..hindi', 'duwag', 'prrd', 'nakikipag', 'kaibigan', 'sya', 'matalino', ""s'ya"", 'mahal', 'nya', 'pilipinas', 'tingin', 'malakas', 'pilipinas', 'pag', 'dating', 'china', 'puro', 'kayo', 'palaban', 'palibhasa', 'bobo', 'si']",Hate,1.0
marcosjr duwag ayaw umattend debate kayang idipensa pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'idipensa', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,1.0
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,1.0
ba martial law deniers apologists lol get si yung nagdeclare martial law lol dinedeny sis tas imagine pera bayan pinampaaral tapos lang inayos pinipilit diploma wtf,"['ba', 'martial', 'law', 'deniers', 'apologists', 'lol', 'get', 'si', 'yung', 'nagdeclare', 'martial', 'law', 'lol', 'dinedeny', 'sis', 'tas', 'imagine', 'pera', 'bayan', 'pinampaaral', 'tapos', 'lang', 'inayos', 'pinipilit', 'diploma', 'wtf']",Hate,1.0
ferdinand namesake dictator father whose two-decade grip power ended popular military-backed uprising sr.'s rule infamous brutality following imposition martial law,"['ferdinand', 'namesake', 'dictator', 'father', 'whose', 'two-decade', 'grip', 'power', 'ended', 'popular', 'military-backed', 'uprising', ""sr.'s"", 'rule', 'infamous', 'brutality', 'following', 'imposition', 'martial', 'law']",Hate,1.0
tanga talaga itong dds jam magno dilawan won..noon naipanalo pagiging dilawan nya...itong ddshit mapalitan utak mapurol,"['tanga', 'talaga', 'itong', 'dds', 'jam', 'magno', 'dilawan', 'won..noon', 'naipanalo', 'pagiging', 'dilawan', 'nya...itong', 'ddshit', 'mapalitan', 'utak', 'mapurol']",Hate,1.0
hahaha grbe tawa taong ganito kadesperada lng maniwala wala maipantapal kabobohan nyo,"['hahaha', 'grbe', 'tawa', 'taong', 'ganito', 'kadesperada', 'lng', 'maniwala', 'wala', 'maipantapal', 'kabobohan', 'nyo']",Hate,1.0
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Hate,1.0
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Hate,1.0
nagsasabing bobo si gago mas bobo kayo hahahahahaha,"['nagsasabing', 'bobo', 'si', 'gago', 'mas', 'bobo', 'kayo', 'hahahahahaha']",Hate,1.0
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Hate,1.0
