Tweet,Tokens,Label,Prediction
ngayong darating halalan tatanglaw buong bayan ilaw tahanan,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']",Non-hate,1.0
ngayong darating halalan tatanglaw buong bayan ilaw tahanan maria leonor,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'maria', 'leonor']",Non-hate,1.0
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Non-hate,1.0
tara ipakita buong pagsuporta mabuting pinuno si sama-sama nating ipanalo,"['tara', 'ipakita', 'buong', 'pagsuporta', 'mabuting', 'pinuno', 'si', 'sama-sama', 'nating', 'ipanalo']",Non-hate,0.9999998807907104
tara ipakita buong pagsuporta mabuting pinuno si sama-sama nating ipanalo,"['tara', 'ipakita', 'buong', 'pagsuporta', 'mabuting', 'pinuno', 'si', 'sama-sama', 'nating', 'ipanalo']",Non-hate,0.9999998807907104
mandirigmang tumitindig nakikiisa pagsuporta kay vp sen kiko pangilinan tropang angat darating halalan ngayong,"['mandirigmang', 'tumitindig', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'tropang', 'angat', 'darating', 'halalan', 'ngayong']",Non-hate,0.9999998807907104
tatanglaw buong bayan ilaw tahanan,"['tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan']",Non-hate,0.9999998807907104
angat angat kaduda duda next president philippines thank senator trillanes praying win including chel leila risa matula baguilat colmenares gordon,"['angat', 'angat', 'kaduda', 'duda', 'next', 'president', 'philippines', 'thank', 'senator', 'trillanes', 'praying', 'win', 'including', 'chel', 'leila', 'risa', 'matula', 'baguilat', 'colmenares', 'gordon']",Non-hate,0.9999997615814209
ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp yup ilaw tahanan pilipinas,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp', 'yup', 'ilaw', 'tahanan', 'pilipinas']",Non-hate,0.9999996423721313
president maria leonor cutie,"['president', 'maria', 'leonor', 'cutie']",Non-hate,0.9999996423721313
pag-asa nagtutulak natin lumiliwanag liliwanag ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp days lalaban,"['pag-asa', 'nagtutulak', 'natin', 'lumiliwanag', 'liliwanag', 'ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp', 'days', 'lalaban']",Non-hate,0.9999996423721313
wow unbelievable sight libo libong kababayang bicolanos tumindig magsaysay avenue ipakita supporta kay kiko pangilinan tropang angat ipanalo natin malapit,"['wow', 'unbelievable', 'sight', 'libo', 'libong', 'kababayang', 'bicolanos', 'tumindig', 'magsaysay', 'avenue', 'ipakita', 'supporta', 'kay', 'kiko', 'pangilinan', 'tropang', 'angat', 'ipanalo', 'natin', 'malapit']",Non-hate,0.9999994039535522
tumindig leni-kiko tandem tropang angat maraming salamat po wag po nating kalimutan president pangilinan kiko vice-president tropang angat,"['tumindig', 'leni-kiko', 'tandem', 'tropang', 'angat', 'maraming', 'salamat', 'po', 'wag', 'po', 'nating', 'kalimutan', 'president', 'pangilinan', 'kiko', 'vice-president', 'tropang', 'angat']",Non-hate,0.9999992847442627
positive thoughts matulog kasi buong angkan boboto kay kiko pangilinan elmer labog neri colmenares kabataan partylist lets gooooooo,"['positive', 'thoughts', 'matulog', 'kasi', 'buong', 'angkan', 'boboto', 'kay', 'kiko', 'pangilinan', 'elmer', 'labog', 'neri', 'colmenares', 'kabataan', 'partylist', 'lets', 'gooooooo']",Non-hate,0.9999992847442627
president vice president kiko pangilinan senators neri colmenares chel diokno risa hontiveros teddy baguilat elmer labog leila luke espiritu carmen zubiaga sonny matula alex partylist anakpawis,"['president', 'vice', 'president', 'kiko', 'pangilinan', 'senators', 'neri', 'colmenares', 'chel', 'diokno', 'risa', 'hontiveros', 'teddy', 'baguilat', 'elmer', 'labog', 'leila', 'luke', 'espiritu', 'carmen', 'zubiaga', 'sonny', 'matula', 'alex', 'partylist', 'anakpawis']",Non-hate,0.9999992847442627
republic philippines th president maria leonor gerona cutie,"['republic', 'philippines', 'th', 'president', 'maria', 'leonor', 'gerona', 'cutie']",Non-hate,0.9999991655349731
sama samang babangon terorista kay frame japet hosiah pena edited ron vincent dumalay,"['sama', 'samang', 'babangon', 'terorista', 'kay', 'frame', 'japet', 'hosiah', 'pena', 'edited', 'ron', 'vincent', 'dumalay']",Non-hate,0.9999988079071045
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
president cutie,"['president', 'cutie']",Non-hate,0.9999984502792358
gobyernong tapat angat buhay presidente bise-presidente kiko pangilinan,"['gobyernong', 'tapat', 'angat', 'buhay', 'presidente', 'bise-presidente', 'kiko', 'pangilinan']",Non-hate,0.9999983310699463
gobyernong tapat angat buhay nakiki-isa pagsuporta kay vice president senator kiko frameby japet pena,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'frameby', 'japet', 'pena']",Non-hate,0.9999980926513672
gobyernong tapat angat buhay nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.999997615814209
gobyernong tapat angat buhay nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.999997615814209
gobyernong tapat angat buhay si mel myembro lgbtqia community nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'mel', 'myembro', 'lgbtqia', 'community', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999974966049194
day manifesting gobyernong tapat angat buhay kay sarap mamuhay bansang gobyernong tapat mananalig aasa president cutie vp kiko pangilinan cutie,"['day', 'manifesting', 'gobyernong', 'tapat', 'angat', 'buhay', 'kay', 'sarap', 'mamuhay', 'bansang', 'gobyernong', 'tapat', 'mananalig', 'aasa', 'president', 'cutie', 'vp', 'kiko', 'pangilinan', 'cutie']",Non-hate,0.9999967813491821
gobyernong tapat angat buhay si justine hotel sales agent nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'justine', 'hotel', 'sales', 'agent', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999954700469971
days til becomes president,"['days', 'til', 'becomes', 'president']",Non-hate,0.9999953508377075
president tara na't ipaglaban pilipinas pangarap sumali blast via,"['president', 'tara', ""na't"", 'ipaglaban', 'pilipinas', 'pangarap', 'sumali', 'blast', 'via']",Non-hate,0.9999948740005493
gobyernong tapat angat buhay si ada nakiki-isa pagsuporta kay vice president senator kiko pangilinan tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'ada', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.999992847442627
pag-asa yung tumutulak mangarap dulo kadiliman kaliwanagan pag-asa nagtutulak sa'tin natin lumiliwanag liliwanag ngayong darating halalan tatanglaw buong bayan ilaw tahanan vp,"['pag-asa', 'yung', 'tumutulak', 'mangarap', 'dulo', 'kadiliman', 'kaliwanagan', 'pag-asa', 'nagtutulak', ""sa'tin"", 'natin', 'lumiliwanag', 'liliwanag', 'ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp']",Non-hate,0.9999924898147583
th president philippines cutie,"['th', 'president', 'philippines', 'cutie']",Non-hate,0.9999904632568359
gobyernong tapat angat buhay si kent harold familara educ student nakiki-isa pagsuporta kay vice president senator kiko pangilinan.tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'kent', 'harold', 'familara', 'educ', 'student', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan.tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.9999887943267822
gobyernong tapat angat buhay siyempre ipapanalo po natin si beck simpleng tao nakikiisa pagsuporta kay vp sen kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'beck', 'simpleng', 'tao', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999884366989136
supporters welcome presidential candidate vice president rosas pink festival held northwestern visayan colleges kalibo aklan via news5/ryan vp media bureau,"['supporters', 'welcome', 'presidential', 'candidate', 'vice', 'president', 'rosas', 'pink', 'festival', 'held', 'northwestern', 'visayan', 'colleges', 'kalibo', 'aklan', 'via', 'news5/ryan', 'vp', 'media', 'bureau']",Non-hate,0.9999881982803345
naniniwala si kinakailangang ipagbawal turncoatism palipat-lipat partido upang mapalakas political party system mature pulitika bansa,"['naniniwala', 'si', 'kinakailangang', 'ipagbawal', 'turncoatism', 'palipat-lipat', 'partido', 'upang', 'mapalakas', 'political', 'party', 'system', 'mature', 'pulitika', 'bansa']",Non-hate,0.9999880790710449
gobyernong tapat angat buhay i'm coco average pinoy nakiki-isa pagsuporta kay vice president senator kiko pangilinan tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', ""i'm"", 'coco', 'average', 'pinoy', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.9999879598617554
president vice president kiko pangilinan next week cutie,"['president', 'vice', 'president', 'kiko', 'pangilinan', 'next', 'week', 'cutie']",Non-hate,0.9999877214431763
tatanglaw buong bayan ilaw tahanan balikan natin closing statement vp comelec presidential debate turning point april video courtesy comelec,"['tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'balikan', 'natin', 'closing', 'statement', 'vp', 'comelec', 'presidential', 'debate', 'turning', 'point', 'april', 'video', 'courtesy', 'comelec']",Non-hate,0.9999876022338867
gobyernong tapat angat buhay siyempre ipapanalo po natin si lily sumbaenim stan nakikiisa pagsuporta kay vp sen kiko pangilinan bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'lily', 'sumbaenim', 'stan', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999855756759644
si gee ordinaryong mamamayan nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['si', 'gee', 'ordinaryong', 'mamamayan', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999854564666748
manalo matalo kay hganggang dulo,"['manalo', 'matalo', 'kay', 'hganggang', 'dulo']",Non-hate,0.9999836683273315
gobyernong tapat angat buhay si melvin teacher nakiki-isa pagsuporta kay vice president senator kiko pangilinan bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'melvin', 'teacher', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.999983549118042
president ms cutie,"['president', 'ms', 'cutie']",Non-hate,0.9999834299087524
gobyernong tapat angat buhay si dana elf nakikiisa pagsuporta kay kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'dana', 'elf', 'nakikiisa', 'pagsuporta', 'kay', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.9999827146530151
gobyernong tapat angat buhay si vince filo boy teume nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'vince', 'filo', 'boy', 'teume', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.999981164932251
tunay malasakit puso pilipinas pilipino god bless chel diokno president chel diokno senator,"['tunay', 'malasakit', 'puso', 'pilipinas', 'pilipino', 'god', 'bless', 'chel', 'diokno', 'president', 'chel', 'diokno', 'senator']",Non-hate,0.9999805688858032
gobyernong tapat angat buhay si jann eloisa nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'jann', 'eloisa', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999798536300659
gobyernong tapat angat buhay nakiki-isa pag suporta kay vp senator kiko pangilinan bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pag', 'suporta', 'kay', 'vp', 'senator', 'kiko', 'pangilinan', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999794960021973
gobyernong tapat angat buhay si gab multi-stan nakiki-isa pagsuporta kay vice president senator kiko pangilinan bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'gab', 'multi-stan', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.9999792575836182
pinaka subok pinaka handa pinaka matapang pinaka puso ibang mas karapatdapat si susunod pangulo pilipinas tara ipanalo natin,"['pinaka', 'subok', 'pinaka', 'handa', 'pinaka', 'matapang', 'pinaka', 'puso', 'ibang', 'mas', 'karapatdapat', 'si', 'susunod', 'pangulo', 'pilipinas', 'tara', 'ipanalo', 'natin']",Non-hate,0.99997878074646
gobyernong tapat angat buhay si juan carat nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'juan', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.9999768733978271
meanwhile local caucus unitea(m event speaker presidente chant crowd,"['meanwhile', 'local', 'caucus', 'unitea(m', 'event', 'speaker', 'presidente', 'chant', 'crowd']",Non-hate,0.9999752044677734
"thank aika,tricia jillianmy president","['thank', 'aika,tricia', 'jillianmy', 'president']",Non-hate,0.999971866607666
