Tweet,Tokens,Label,Prediction
president bise-president kiko pangilinan beeches kiko,"['president', 'bise-president', 'kiko', 'pangilinan', 'beeches', 'kiko']",Non-hate,0.0004282588779460639
mandirigmang tumitindig nakikiisa pagsuporta kay vp sen kiko pangilinan tropang angat darating halalan ngayong,"['mandirigmang', 'tumitindig', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'tropang', 'angat', 'darating', 'halalan', 'ngayong']",Non-hate,0.0005188029608689249
gobyernong tapat angat buhay si volleydeity bisexual nakikiisa pagsuporta kay vp sen kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'volleydeity', 'bisexual', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0006228508427739143
gobyernong tapat angat buhay si shaira kabataan educ student nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'shaira', 'kabataan', 'educ', 'student', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0006542459595948458
gobyernong tapat angat buhay si vince michael estudyante larangan pag-iinhinyero nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'vince', 'michael', 'estudyante', 'larangan', 'pag-iinhinyero', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0007068924605846405
gobyernong tapat angat buhay si mel myembro lgbtqia community nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'mel', 'myembro', 'lgbtqia', 'community', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0007107719429768622
gobyernong tapat angat buhay si juan carat nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'juan', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Non-hate,0.0007345245685428381
gobyernong tapat angat buhay nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.000741631374694407
gobyernong tapat angat buhay nakiki-isa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap tara samahan ninyo kulayan rosas kinabukasan,"['gobyernong', 'tapat', 'angat', 'buhay', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']",Non-hate,0.000741631374694407
gobyernong tapat angat buhay si anne nicole lamac radtech nakikiisa pagsuporta kay vp sen.kiko pangilinan kasama tropa senatorial slate bayan namatagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'anne', 'nicole', 'lamac', 'radtech', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen.kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'namatagal', 'nating', 'pinapangarap']",Non-hate,0.0007441843044944108
