Token,TFIDF_Value
aaral,6.564520407322694
naramdaman,6.564520407322694
nananahimik,6.564520407322694
nandaya,6.564520407322694
nandito,6.564520407322694
nandoon,6.564520407322694
nanggaling,6.564520407322694
nanghinayang,6.564520407322694
nanguna,6.564520407322694
nangyayari,6.564520407322694
naninira,6.564520407322694
nanood,6.564520407322694
nanunuod,6.564520407322694
napag-isipan,6.564520407322694
napakadali,6.564520407322694
napakaipokrito,6.564520407322694
napakalaking,6.564520407322694
naparami,6.564520407322694
napatalsik,6.564520407322694
nanakawan,6.564520407322694
namumuhay,6.564520407322694
namon,6.564520407322694
naki,6.564520407322694
nakalibing,6.564520407322694
nakapaligid,6.564520407322694
nakapasok,6.564520407322694
nakasaad,6.564520407322694
nakatrabaho,6.564520407322694
nakatulong,6.564520407322694
nakawin,6.564520407322694
nakinig,6.564520407322694
namen,6.564520407322694
naku,6.564520407322694
nalaman,6.564520407322694
namamayapang,6.564520407322694
namatay,6.564520407322694
namatayan,6.564520407322694
nambastos,6.564520407322694
namemeke,6.564520407322694
napunta,6.564520407322694
nararamdaman,6.564520407322694
nakakaulul,6.564520407322694
nararapat,6.564520407322694
netflix,6.564520407322694
netong,6.564520407322694
ngaa,6.564520407322694
nganong,6.564520407322694
ngaw,6.564520407322694
ngayun,6.564520407322694
ngipin,6.564520407322694
ngiwi,6.564520407322694
nickname,6.564520407322694
night,6.564520407322694
nikki,6.564520407322694
nila?...kaya,6.564520407322694
nilabas,6.564520407322694
nilalang,6.564520407322694
niloko,6.564520407322694
nine,6.564520407322694
ninyong,6.564520407322694
nerve,6.564520407322694
neither,6.564520407322694
negatrons,6.564520407322694
nation's,6.564520407322694
narcos,6.564520407322694
nareminds,6.564520407322694
nareport,6.564520407322694
nasan,6.564520407322694
nasasabi,6.564520407322694
natatamaan,6.564520407322694
natatawa,6.564520407322694
national,6.564520407322694
negativity,6.564520407322694
natitira,6.564520407322694
native,6.564520407322694
natulog,6.564520407322694
nauuna,6.564520407322694
nauutal,6.564520407322694
ndf,6.564520407322694
needs,6.564520407322694
nakakuha,6.564520407322694
nakakatouch,6.564520407322694
niway,6.564520407322694
nagkakalat,6.564520407322694
