Tweet,Tokens,Label,Prediction
nagsasabing bobo si gago mas bobo kayo hahahahahaha,"['nagsasabing', 'bobo', 'si', 'gago', 'mas', 'bobo', 'kayo', 'hahahahahaha']",Hate,0.9999994039535522
ba nareminds katangahan kabobohan gustong bobotohin tanga higit bobo,"['ba', 'nareminds', 'katangahan', 'kabobohan', 'gustong', 'bobotohin', 'tanga', 'higit', 'bobo']",Hate,0.9999809861183167
capability credibility ampota seryoso ganyan kayo ka-tanga kay literally bobo name that's enough reason fucking vote jeez,"['capability', 'credibility', 'ampota', 'seryoso', 'ganyan', 'kayo', 'ka-tanga', 'kay', 'literally', 'bobo', 'name', ""that's"", 'enough', 'reason', 'fucking', 'vote', 'jeez']",Hate,0.9999600052833557
ulol yung nag sasabing i'm inc vote ulol niloko nyo nyo kakampink hahaha pag lilinaw lang po yung nag popost ganyan talaga inc thank godbless,"['ulol', 'yung', 'nag', 'sasabing', ""i'm"", 'inc', 'vote', 'ulol', 'niloko', 'nyo', 'nyo', 'kakampink', 'hahaha', 'pag', 'lilinaw', 'lang', 'po', 'yung', 'nag', 'popost', 'ganyan', 'talaga', 'inc', 'thank', 'godbless']",Hate,0.9993851780891418
pota ba nadeklara nyan ulol,"['pota', 'ba', 'nadeklara', 'nyan', 'ulol']",Hate,0.9992448687553406
back youuuu...bwahaha takot pota ke prof carlos lalo si lugaw lutang bobo bwahaha,"['back', 'youuuu...bwahaha', 'takot', 'pota', 'ke', 'prof', 'carlos', 'lalo', 'si', 'lugaw', 'lutang', 'bobo', 'bwahaha']",Hate,0.9990092515945435
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Hate,0.9981817603111267
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Hate,0.9981817603111267
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Hate,0.9981817603111267
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Hate,0.9981817603111267
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Hate,0.9981817603111267
si blengblong aka bobong bokbok jobless junyor magnanakaw shabongbong bayag babackout,"['si', 'blengblong', 'aka', 'bobong', 'bokbok', 'jobless', 'junyor', 'magnanakaw', 'shabongbong', 'bayag', 'babackout']",Hate,0.9977818727493286
ibiboto sana kaso nalaman pala worst vp bansang pilipinas lumabas abs cbn network reactions comments fb puro negative pagkakatiwalaan search google bobo ba si malalaman sagot dali,"['ibiboto', 'sana', 'kaso', 'nalaman', 'pala', 'worst', 'vp', 'bansang', 'pilipinas', 'lumabas', 'abs', 'cbn', 'network', 'reactions', 'comments', 'fb', 'puro', 'negative', 'pagkakatiwalaan', 'search', 'google', 'bobo', 'ba', 'si', 'malalaman', 'sagot', 'dali']",Hate,0.997675895690918
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Hate,0.9975118637084961
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Hate,0.9975118637084961
ekonomista gago diba bumagsak daw econ,"['ekonomista', 'gago', 'diba', 'bumagsak', 'daw', 'econ']",Hate,0.9974604845046997
paki-post nga meron tulong si nung nagumpisa yung pandemya nagka-covid nga yata gago,"['paki-post', 'nga', 'meron', 'tulong', 'si', 'nung', 'nagumpisa', 'yung', 'pandemya', 'nagka-covid', 'nga', 'yata', 'gago']",Hate,0.9973660707473755
read infos abt bongbongmarcosdotcom that's saw good things abt puta malamang,"['read', 'infos', 'abt', 'bongbongmarcosdotcom', ""that's"", 'saw', 'good', 'things', 'abt', 'puta', 'malamang']",Hate,0.9968813061714172
bobo,['bobo'],Hate,0.9964789748191833
looking forward naman harapan sana nina aling malaman mas bobo hahaha,"['looking', 'forward', 'naman', 'harapan', 'sana', 'nina', 'aling', 'malaman', 'mas', 'bobo', 'hahaha']",Hate,0.9964709877967834
hurt ba madam sana sabihan yung wag bastos mapanira kasi totoo lang mas mapanira bastos galawan pula nasan yang energy yan noong tahasan paninira pagkatao,"['hurt', 'ba', 'madam', 'sana', 'sabihan', 'yung', 'wag', 'bastos', 'mapanira', 'kasi', 'totoo', 'lang', 'mas', 'mapanira', 'bastos', 'galawan', 'pula', 'nasan', 'yang', 'energy', 'yan', 'noong', 'tahasan', 'paninira', 'pagkatao']",Hate,0.9954742789268494
wala akong kilalang uniteam anak nambastos kakampink magulang kakampink anak grabe mambastos uniteam magulang sadyang bad influence si,"['wala', 'akong', 'kilalang', 'uniteam', 'anak', 'nambastos', 'kakampink', 'magulang', 'kakampink', 'anak', 'grabe', 'mambastos', 'uniteam', 'magulang', 'sadyang', 'bad', 'influence', 'si']",Hate,0.9953211545944214
natatawa lang talaga si kandidato si fem please makikipag-argue accomplishments lang bbm wag mandamay nagmumukha kang tanga promise,"['natatawa', 'lang', 'talaga', 'si', 'kandidato', 'si', 'fem', 'please', 'makikipag-argue', 'accomplishments', 'lang', 'bbm', 'wag', 'mandamay', 'nagmumukha', 'kang', 'tanga', 'promise']",Hate,0.9950355887413025
nyo ba gaano ka-gago endorsement nyo eto oh tangina plunderers convicts even fucking eligible people tapos susundin desisyon nyo source,"['nyo', 'ba', 'gaano', 'ka-gago', 'endorsement', 'nyo', 'eto', 'oh', 'tangina', 'plunderers', 'convicts', 'even', 'fucking', 'eligible', 'people', 'tapos', 'susundin', 'desisyon', 'nyo', 'source']",Hate,0.9944979548454285
diko alam hate hate nyo si gagi nakakahiya talaga pilipino,"['diko', 'alam', 'hate', 'hate', 'nyo', 'si', 'gagi', 'nakakahiya', 'talaga', 'pilipino']",Hate,0.9939024448394775
natalo si dinaya natalo si dinaya natalo si dinaya natalo si dinaya natalo si dinaya natalo si dinaya,"['natalo', 'si', 'dinaya', 'natalo', 'si', 'dinaya', 'natalo', 'si', 'dinaya', 'natalo', 'si', 'dinaya', 'natalo', 'si', 'dinaya', 'natalo', 'si', 'dinaya']",Hate,0.9921892285346985
right missed opportunity absent un duwag smni debates matter,"['right', 'missed', 'opportunity', 'absent', 'un', 'duwag', 'smni', 'debates', 'matter']",Hate,0.9910898804664612
naman talaga maipagkakaila talaga si vp tila mukhang sobrahan kain ampalaya ingit tv ngaw ngaw ngaw ngaw palibhasa yang idol duwag mukhang iisa lang hulmahan ninyo,"['naman', 'talaga', 'maipagkakaila', 'talaga', 'si', 'vp', 'tila', 'mukhang', 'sobrahan', 'kain', 'ampalaya', 'ingit', 'tv', 'ngaw', 'ngaw', 'ngaw', 'ngaw', 'palibhasa', 'yang', 'idol', 'duwag', 'mukhang', 'iisa', 'lang', 'hulmahan', 'ninyo']",Hate,0.9902269840240479
slams wag kayong malilinlang pagpapalitan kulay tanso tubugin ginto tanso rin fake leader fake color fake character,"['slams', 'wag', 'kayong', 'malilinlang', 'pagpapalitan', 'kulay', 'tanso', 'tubugin', 'ginto', 'tanso', 'rin', 'fake', 'leader', 'fake', 'color', 'fake', 'character']",Hate,0.989865779876709
sinungaling huwaw pala ganun nya lang lokohin sina kapal talaga mukha nya sabihing sinungaling si bbm eh sya nga tong numero unong manloloko sinungaling,"['sinungaling', 'huwaw', 'pala', 'ganun', 'nya', 'lang', 'lokohin', 'sina', 'kapal', 'talaga', 'mukha', 'nya', 'sabihing', 'sinungaling', 'si', 'bbm', 'eh', 'sya', 'nga', 'tong', 'numero', 'unong', 'manloloko', 'sinungaling']",Hate,0.9890768527984619
exuse naman magagawa iyan matalino tatlong honorary degree unlike kay bbm natapos pag aaral princeton oxford hahaha research muna kasi putak putak,"['exuse', 'naman', 'magagawa', 'iyan', 'matalino', 'tatlong', 'honorary', 'degree', 'unlike', 'kay', 'bbm', 'natapos', 'pag', 'aaral', 'princeton', 'oxford', 'hahaha', 'research', 'muna', 'kasi', 'putak', 'putak']",Hate,0.9889060854911804
power internet rewrite history real time stunning re-elect worst dictator candidate leads despite refusing interviews debates,"['power', 'internet', 'rewrite', 'history', 'real', 'time', 'stunning', 're-elect', 'worst', 'dictator', 'candidate', 'leads', 'despite', 'refusing', 'interviews', 'debates']",Hate,0.9884966015815735
excuse wala ngang makitang record nanakaw utak talangka beh,"['excuse', 'wala', 'ngang', 'makitang', 'record', 'nanakaw', 'utak', 'talangka', 'beh']",Hate,0.9867223501205444
aminin niyo nung nilabas socmed yung pinag gagawa tingin niyo wala siyang kwenta mfs like ba silbi niyan tas tangina biglang amputa balimbing,"['aminin', 'niyo', 'nung', 'nilabas', 'socmed', 'yung', 'pinag', 'gagawa', 'tingin', 'niyo', 'wala', 'siyang', 'kwenta', 'mfs', 'like', 'ba', 'silbi', 'niyan', 'tas', 'tangina', 'biglang', 'amputa', 'balimbing']",Hate,0.986312985420227
dont fucking care chosen evil hell kakampwet,"['dont', 'fucking', 'care', 'chosen', 'evil', 'hell', 'kakampwet']",Hate,0.9832616448402405
lumang tutugin rappler foreign media also tried scare away voters duterte reporting bad business invites communism unverified random reports supporters also trying scare away voters,"['lumang', 'tutugin', 'rappler', 'foreign', 'media', 'also', 'tried', 'scare', 'away', 'voters', 'duterte', 'reporting', 'bad', 'business', 'invites', 'communism', 'unverified', 'random', 'reports', 'supporters', 'also', 'trying', 'scare', 'away', 'voters']",Hate,0.9821182489395142
us fake vice president froud cheated presidential elections last thats became vice president secknd runner filipinos filipinas hate say putang ina,"['us', 'fake', 'vice', 'president', 'froud', 'cheated', 'presidential', 'elections', 'last', 'thats', 'became', 'vice', 'president', 'secknd', 'runner', 'filipinos', 'filipinas', 'hate', 'say', 'putang', 'ina']",Hate,0.9816540479660034
ferdinand known namesake late dictator ferdinand leading opinion polls writes adding family's name history deeply divisive,"['ferdinand', 'known', 'namesake', 'late', 'dictator', 'ferdinand', 'leading', 'opinion', 'polls', 'writes', 'adding', ""family's"", 'name', 'history', 'deeply', 'divisive']",Hate,0.97895747423172
di dumating si alam mapapawalkout duwag,"['di', 'dumating', 'si', 'alam', 'mapapawalkout', 'duwag']",Hate,0.9782193303108215
marcosjr duwag ayaw umattend debate kayang idipensa pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'idipensa', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9759642481803894
humihingi respeto marunong rumespeto minumura nanay ibang tao meron bang pag respeto tuwing minumura niyo si respeto ba tawag dun pinaggagawa niyong yan nakikita tao peke imahe kandidato niyo,"['humihingi', 'respeto', 'marunong', 'rumespeto', 'minumura', 'nanay', 'ibang', 'tao', 'meron', 'bang', 'pag', 'respeto', 'tuwing', 'minumura', 'niyo', 'si', 'respeto', 'ba', 'tawag', 'dun', 'pinaggagawa', 'niyong', 'yan', 'nakikita', 'tao', 'peke', 'imahe', 'kandidato', 'niyo']",Hate,0.9755744338035583
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9750106334686279
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9750106334686279
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9750106334686279
