Token,TFIDF_Value
aaral,5.718498871295094
ndf,5.718498871295094
nawala,5.718498871295094
natulungan,5.718498871295094
natitira,5.718498871295094
national,5.718498871295094
nation's,5.718498871295094
nation,5.718498871295094
naten,5.718498871295094
natatanggap,5.718498871295094
natatae,5.718498871295094
nasangkot,5.718498871295094
narcos,5.718498871295094
napapa,5.718498871295094
napakaganda,5.718498871295094
nanunupil,5.718498871295094
nanunuod,5.718498871295094
nangunguna,5.718498871295094
nangungulilat,5.718498871295094
nanggaling,5.718498871295094
nandito,5.718498871295094
nananakit,5.718498871295094
nananahimik,5.718498871295094
naway,5.718498871295094
needs,5.718498871295094
moots,5.718498871295094
neri,5.718498871295094
nowhere,5.718498871295094
nothing,5.718498871295094
note,5.718498871295094
nostalgia,5.718498871295094
northern,5.718498871295094
normal,5.718498871295094
non,5.718498871295094
noise,5.718498871295094
nmn,5.718498871295094
nman,5.718498871295094
nlng,5.718498871295094
niyan,5.718498871295094
ninyo,5.718498871295094
ninakaw,5.718498871295094
nina,5.718498871295094
niloko,5.718498871295094
nilangaw,5.718498871295094
nila.sila,5.718498871295094
nikki,5.718498871295094
ngsabi,5.718498871295094
neutral,5.718498871295094
nanaman,5.718498871295094
nanahinik,5.718498871295094
namesake,5.718498871295094
namen,5.718498871295094
nagpapasuspend,5.718498871295094
nagpamemeeting,5.718498871295094
nagkakasugat,5.718498871295094
nagdeklarang,5.718498871295094
nagbubulag-bulagan,5.718498871295094
nagbigay,5.718498871295094
nagbibingi-bingian,5.718498871295094
nagaglit,5.718498871295094
nag-iisip,5.718498871295094
nabuhayan,5.718498871295094
na...election,5.718498871295094
myghaaddddd,5.718498871295094
mygahd,5.718498871295094
must,5.718498871295094
murderer--is,5.718498871295094
mudslinging,5.718498871295094
msm,5.718498871295094
mr,5.718498871295094
movie,5.718498871295094
mouth,5.718498871295094
motherly,5.718498871295094
nagpaplano,5.718498871295094
nagsalita,5.718498871295094
nainidoro,5.718498871295094
nakatutok,5.718498871295094
namamayapang,5.718498871295094
nalakaloka,5.718498871295094
nakulong,5.718498871295094
nakukuha,5.718498871295094
nako,5.718498871295094
nakinabang,5.718498871295094
nakikita,5.718498871295094
nakikipag,5.718498871295094
nakaw,5.718498871295094
nakasulat,5.718498871295094
naka-move,5.718498871295094
nakapink,5.718498871295094
nakapaligid,5.718498871295094
nakalibing,5.718498871295094
nakalaban,5.718498871295094
nakakataas,5.718498871295094
nakakaintindi,5.718498871295094
nakakaburaot,5.718498871295094
nakakababa,5.718498871295094
nakaka,5.718498871295094
noynoy,5.718498871295094
nyan,5.718498871295094
nyong,5.718498871295094
paninira,5.718498871295094
personalidad,5.718498871295094
person,5.718498871295094
perform,5.718498871295094
pekeng,5.718498871295094
pduts,5.718498871295094
patunayan,5.718498871295094
patriarch,5.718498871295094
pati,5.718498871295094
pathetic,5.718498871295094
party,5.718498871295094
participating,5.718498871295094
parte,5.718498871295094
part,5.718498871295094
park,5.718498871295094
paring,5.718498871295094
parin,5.718498871295094
papel,5.718498871295094
papayag,5.718498871295094
papaputoi,5.718498871295094
panunumbalik,5.718498871295094
panlito,5.718498871295094
personally,5.718498871295094
perspective,5.718498871295094
perspektibo,5.718498871295094
pinagsasabi,5.718498871295094
pinklawans,5.718498871295094
pinklawan,5.718498871295094
pinatay,5.718498871295094
pinas..basta,5.718498871295094
pinapatunayan,5.718498871295094
pinapanuod,5.718498871295094
pinapakingan,5.718498871295094
pinaniniwalaan,5.718498871295094
pinakanakakaputangina,5.718498871295094
pinagkukuhaan,5.718498871295094
pest,5.718498871295094
pinagkakaisahan,5.718498871295094
pinagkakaiba,5.718498871295094
pinag-wiwidraw,5.718498871295094
pinag-iisipan,5.718498871295094
pinag-aralan,5.718498871295094
pikon,5.718498871295094
picking,5.718498871295094
ph,5.718498871295094
pete,5.718498871295094
paniwala,5.718498871295094
pangyayari,5.718498871295094
objective,5.718498871295094
pangit,5.718498871295094
pagbabayad,5.718498871295094
pagbabago,5.718498871295094
pag-endorso,5.718498871295094
padrino,5.718498871295094
paa,5.718498871295094
outdated,5.718498871295094
ought,5.718498871295094
oppression,5.718498871295094
opportunity,5.718498871295094
opinions,5.718498871295094
open,5.718498871295094
op,5.718498871295094
ones,5.718498871295094
omg,5.718498871295094
olats,5.718498871295094
okay,5.718498871295094
ok,5.718498871295094
ohhh,5.718498871295094
ohh,5.718498871295094
oh,5.718498871295094
ofc,5.718498871295094
pagboto,5.718498871295094
paghihirap,5.718498871295094
pagkakataon,5.718498871295094
palalabasin,5.718498871295094
panggagago,5.718498871295094
pangalan,5.718498871295094
pangaapi,5.718498871295094
pandaraya,5.718498871295094
panay,5.718498871295094
pananatili,5.718498871295094
panalo,5.718498871295094
palitan,5.718498871295094
palingon,5.718498871295094
palaban,5.718498871295094
pagkatalo,5.718498871295094
palaaway,5.718498871295094
pakulo,5.718498871295094
pakidagdag,5.718498871295094
pakibasa,5.718498871295094
pake,5.718498871295094
pakabog,5.718498871295094
pagsinabi,5.718498871295094
pagnaniniwala,5.718498871295094
pagmamagaling,5.718498871295094
morally,5.718498871295094
mommy,5.718498871295094
pinuntahang,5.718498871295094
madaya,5.718498871295094
madalas,5.718498871295094
machinery,5.718498871295094
mabubutata,5.718498871295094
mablock,5.718498871295094
mabibigyan,5.718498871295094
mababait,5.718498871295094
mababago,5.718498871295094
maam,5.718498871295094
ma'am,5.718498871295094
lumalabas,5.718498871295094
luke,5.718498871295094
luh,5.718498871295094
lugar,5.718498871295094
luck,5.718498871295094
luciper,5.718498871295094
lt,5.718498871295094
loyalist,5.718498871295094
lousy,5.718498871295094
louder,5.718498871295094
lot,5.718498871295094
losers,5.718498871295094
madaming,5.718498871295094
madumi,5.718498871295094
moment,5.718498871295094
mag-alinlangan,5.718498871295094
magsalita,5.718498871295094
magsabi,5.718498871295094
magresearch,5.718498871295094
aarkilahin,5.718498871295094
magpatakbo,5.718498871295094
magpapabitay,5.718498871295094
magpanibagong,5.718498871295094
magpaloko,5.718498871295094
magpalit,5.718498871295094
magpa,5.718498871295094
maglabas,5.718498871295094
magkipag-peace,5.718498871295094
magkaroon,5.718498871295094
magisip,5.718498871295094
magiging,5.718498871295094
magdesisyon,5.718498871295094
magdeactivate,5.718498871295094
magbilang,5.718498871295094
magbibigay,5.718498871295094
mag-isa,5.718498871295094
mag-encourage,5.718498871295094
lord,5.718498871295094
longer,5.718498871295094
long,5.718498871295094
lolit,5.718498871295094
