Token,TFIDF_Value
aadvance,5.639571612705423
pagkakaisa,5.639571612705423
pagpunta,5.639571612705423
pagsulong,5.639571612705423
pagtitiis,5.639571612705423
pagtratrabaho,5.639571612705423
pakikikipagkampanya,5.639571612705423
pakikipagusap,5.639571612705423
palampasin,5.639571612705423
palayain,5.639571612705423
palipat-lipat,5.639571612705423
pamasahe,5.639571612705423
panalo,5.639571612705423
pangakong,5.639571612705423
pangamba,5.639571612705423
pangilina,5.639571612705423
pangilinian,5.639571612705423
pangilininannnn,5.639571612705423
panglinan,5.639571612705423
paninindigat,5.639571612705423
pantomina,5.639571612705423
papa,5.639571612705423
paper,5.639571612705423
pagod,5.639571612705423
pagka,5.639571612705423
needed,5.639571612705423
page,5.639571612705423
news5/marianne,5.639571612705423
news5/ryan,5.639571612705423
nilalang,5.639571612705423
nina,5.639571612705423
nirerespeto,5.639571612705423
nmn,5.639571612705423
noisy,5.639571612705423
northwestern,5.639571612705423
nyo,5.639571612705423
ofws,5.639571612705423
okada,5.639571612705423
one,5.639571612705423
oo,5.639571612705423
opposition,5.639571612705423
option,5.639571612705423
ordinaryong,5.639571612705423
pa-reach-out,5.639571612705423
pag-asa,5.639571612705423
pag-atras,5.639571612705423
pag-ibig,5.639571612705423
pagba-vlog,5.639571612705423
papunta,5.639571612705423
party,5.639571612705423
pasado,5.639571612705423
pasigenos,5.639571612705423
praying,5.639571612705423
present,5.639571612705423
presidency,5.639571612705423
presidente.god,5.639571612705423
processing,5.639571612705423
publiko,5.639571612705423
pusong,5.639571612705423
pwede,5.639571612705423
qualified,5.639571612705423
queen,5.639571612705423
question,5.639571612705423
radical,5.639571612705423
rallied,5.639571612705423
rally,5.639571612705423
rapper,5.639571612705423
rappler,5.639571612705423
rayela,5.639571612705423
reach-out,5.639571612705423
read,5.639571612705423
recovery,5.639571612705423
refrain,5.639571612705423
post-harvest,5.639571612705423
political,5.639571612705423
policy,5.639571612705423
pilipinong,5.639571612705423
passed,5.639571612705423
patrol,5.639571612705423
people's,5.639571612705423
perfect,5.639571612705423
perfectly,5.639571612705423
performance,5.639571612705423
pertaining,5.639571612705423
pesticide,5.639571612705423
phil,5.639571612705423
pinapaboran,5.639571612705423
points,5.639571612705423
pinoy,5.639571612705423
pisikal,5.639571612705423
place,5.639571612705423
plan,5.639571612705423
platform,5.639571612705423
played,5.639571612705423
plpt,5.639571612705423
pm,5.639571612705423
poba,5.639571612705423
nemen,5.639571612705423
nayanig,5.639571612705423
religion,5.639571612705423
mahal,5.639571612705423
maisabay,5.639571612705423
makaboto,5.639571612705423
makakaabala,5.639571612705423
makisabay,5.639571612705423
malacanang,5.639571612705423
malaman,5.639571612705423
mam,5.639571612705423
mami,5.639571612705423
mamuno,5.639571612705423
man-up,5.639571612705423
mandaluyong,5.639571612705423
mangarap,5.639571612705423
manggagawa,5.639571612705423
manifest,5.639571612705423
manindigan,5.639571612705423
marcos-sara,5.639571612705423
mary,5.639571612705423
masasabi,5.639571612705423
masaya,5.639571612705423
masayang,5.639571612705423
masigasig,5.639571612705423
mahihirap,5.639571612705423
magtirik,5.639571612705423
nation,5.639571612705423
magsasayaw,5.639571612705423
listening,5.639571612705423
living,5.639571612705423
liwanag,5.639571612705423
loans,5.639571612705423
local,5.639571612705423
lone,5.639571612705423
looking,5.639571612705423
louder,5.639571612705423
lp,5.639571612705423
lumaban,5.639571612705423
lumiliwanag,5.639571612705423
luzon,5.639571612705423
maaasahan,5.639571612705423
mabuhay,5.639571612705423
madaling,5.639571612705423
mag-aangat,5.639571612705423
maganda,5.639571612705423
magdagdag,5.639571612705423
magical,5.639571612705423
magiging,5.639571612705423
magkahawak,5.639571612705423
masisayat,5.639571612705423
massive,5.639571612705423
matapos,5.639571612705423
mate,5.639571612705423
much,5.639571612705423
mundo,5.639571612705423
murals,5.639571612705423
must,5.639571612705423
nag,5.639571612705423
nag-house-to-house,5.639571612705423
nagmamahal,5.639571612705423
nagtutulak,5.639571612705423
naidulot,5.639571612705423
naiiyak,5.639571612705423
nakataas,5.639571612705423
nakikinig,5.639571612705423
nakikipagpulong,5.639571612705423
naman,5.639571612705423
namen,5.639571612705423
naming,5.639571612705423
nang,5.639571612705423
nangangailangan,5.639571612705423
napapagod,5.639571612705423
napawi,5.639571612705423
nasusukat,5.639571612705423
msme,5.639571612705423
motorcade,5.639571612705423
mother,5.639571612705423
mentioning,5.639571612705423
matulog,5.639571612705423
mawawala,5.639571612705423
able,5.639571612705423
mayon,5.639571612705423
meaning,5.639571612705423
media,5.639571612705423
"megastar,kasama",5.639571612705423
mejo,5.639571612705423
mention,5.639571612705423
mentions,5.639571612705423
moriones,5.639571612705423
million,5.639571612705423
minamahal,5.639571612705423
minimum,5.639571612705423
minority,5.639571612705423
minutes,5.639571612705423
mitting,5.639571612705423
mobilize,5.639571612705423
mom,5.639571612705423
monday,5.639571612705423
region,5.639571612705423
remain,5.639571612705423
