Token,TFIDF_Value
aadvance,5.663439094112067
pamasahe,5.663439094112067
pagsulong,5.663439094112067
pagtitiis,5.663439094112067
pagtratrabaho,5.663439094112067
pahintuin,5.663439094112067
pake,5.663439094112067
pakikikipagkampanya,5.663439094112067
pakikipagusap,5.663439094112067
palampasin,5.663439094112067
palayain,5.663439094112067
palipat-lipat,5.663439094112067
panalo,5.663439094112067
pagkakaisa,5.663439094112067
panatiko,5.663439094112067
pandemya,5.663439094112067
pangakong,5.663439094112067
pangamba,5.663439094112067
pangilina,5.663439094112067
pangilinian,5.663439094112067
pangilininannnn,5.663439094112067
panglinan,5.663439094112067
pantomina,5.663439094112067
paper,5.663439094112067
pagpunta,5.663439094112067
pagka,5.663439094112067
nayanig,5.663439094112067
okada,5.663439094112067
news5/marianne,5.663439094112067
news5/ryan,5.663439094112067
nilalang,5.663439094112067
nina,5.663439094112067
nirerespeto,5.663439094112067
niyo,5.663439094112067
nmn,5.663439094112067
noisy,5.663439094112067
northwestern,5.663439094112067
ofws,5.663439094112067
oo,5.663439094112067
page,5.663439094112067
opposition,5.663439094112067
option,5.663439094112067
ordinaryong,5.663439094112067
others,5.663439094112067
owohhh,5.663439094112067
pa-reach-out,5.663439094112067
pag-asa,5.663439094112067
pag-atras,5.663439094112067
pag-ibig,5.663439094112067
pagba-vlog,5.663439094112067
papunta,5.663439094112067
party,5.663439094112067
pasado,5.663439094112067
pusong,5.663439094112067
prayer,5.663439094112067
praying,5.663439094112067
present,5.663439094112067
presidency,5.663439094112067
presidente.god,5.663439094112067
processing,5.663439094112067
proven,5.663439094112067
publiko,5.663439094112067
pulitiko,5.663439094112067
pure,5.663439094112067
pwede,5.663439094112067
pasigenos,5.663439094112067
qualified,5.663439094112067
queen,5.663439094112067
question,5.663439094112067
quiz,5.663439094112067
radical,5.663439094112067
rallied,5.663439094112067
rapper,5.663439094112067
rappler,5.663439094112067
rayela,5.663439094112067
reach-out,5.663439094112067
post-harvest,5.663439094112067
politics,5.663439094112067
political,5.663439094112067
points,5.663439094112067
passed,5.663439094112067
patrol,5.663439094112067
people's,5.663439094112067
perfect,5.663439094112067
perfectly,5.663439094112067
performance,5.663439094112067
pertaining,5.663439094112067
pesticide,5.663439094112067
phil,5.663439094112067
pilipinong,5.663439094112067
pinaglalaban,5.663439094112067
pinakaunang,5.663439094112067
pinapaboran,5.663439094112067
pinoy,5.663439094112067
pisikal,5.663439094112067
plan,5.663439094112067
platform,5.663439094112067
played,5.663439094112067
plpt,5.663439094112067
pm,5.663439094112067
poba,5.663439094112067
needed,5.663439094112067
national,5.663439094112067
refrain,5.663439094112067
makapag1m,5.663439094112067
magkaroon,5.663439094112067
magluklok,5.663439094112067
magsasayaw,5.663439094112067
magtirik,5.663439094112067
mahal,5.663439094112067
mahihirap,5.663439094112067
maisabay,5.663439094112067
majority,5.663439094112067
makaboto,5.663439094112067
makakaabala,5.663439094112067
makisabay,5.663439094112067
magdagdag,5.663439094112067
malacanang,5.663439094112067
malaman,5.663439094112067
mam,5.663439094112067
mamamayang,5.663439094112067
mami,5.663439094112067
mamuno,5.663439094112067
man-up,5.663439094112067
mandaluyong,5.663439094112067
mangarap,5.663439094112067
manggagawa,5.663439094112067
magical,5.663439094112067
maganda,5.663439094112067
nation,5.663439094112067
loans,5.663439094112067
layong,5.663439094112067
left,5.663439094112067
leni's,5.663439094112067
leyte,5.663439094112067
life,5.663439094112067
ligaw,5.663439094112067
liliwanag,5.663439094112067
listening,5.663439094112067
living,5.663439094112067
liwanag,5.663439094112067
local,5.663439094112067
mag-aangat,5.663439094112067
lone,5.663439094112067
looking,5.663439094112067
louder,5.663439094112067
lp,5.663439094112067
lumaban,5.663439094112067
lumiliwanag,5.663439094112067
luzon,5.663439094112067
maayos,5.663439094112067
mabuhay,5.663439094112067
madaling,5.663439094112067
manifest,5.663439094112067
manindigan,5.663439094112067
marcos-sara,5.663439094112067
nagtutulak,5.663439094112067
moriones,5.663439094112067
mother,5.663439094112067
msme,5.663439094112067
mundo,5.663439094112067
murals,5.663439094112067
must,5.663439094112067
nag,5.663439094112067
nag-house-to-house,5.663439094112067
naga,5.663439094112067
nagmamahal,5.663439094112067
naidulot,5.663439094112067
mary,5.663439094112067
naiiyak,5.663439094112067
nakikinig,5.663439094112067
nakikipagpulong,5.663439094112067
naman,5.663439094112067
namen,5.663439094112067
naming,5.663439094112067
nang,5.663439094112067
nangangailangan,5.663439094112067
napapagod,5.663439094112067
nasusukat,5.663439094112067
monday,5.663439094112067
mom,5.663439094112067
mobilize,5.663439094112067
mitting,5.663439094112067
masasabi,5.663439094112067
masigasig,5.663439094112067
able,5.663439094112067
massive,5.663439094112067
matapos,5.663439094112067
mate,5.663439094112067
matulog,5.663439094112067
mawawala,5.663439094112067
mayayaman,5.663439094112067
mayon,5.663439094112067
meaning,5.663439094112067
media,5.663439094112067
"megastar,kasama",5.663439094112067
mejo,5.663439094112067
mention,5.663439094112067
mentioning,5.663439094112067
mentions,5.663439094112067
million,5.663439094112067
minamahal,5.663439094112067
minority,5.663439094112067
minutes,5.663439094112067
recovery,5.663439094112067
region,5.663439094112067
laureate,5.663439094112067
tweet,5.663439094112067
truly,5.663439094112067
truth,5.663439094112067
tulong,5.663439094112067
tumataya,5.663439094112067
tumitindig,5.663439094112067
tumutulak,5.663439094112067
tumutulong,5.663439094112067
turismo,5.663439094112067
turncoatism,5.663439094112067
tutulong,5.663439094112067
ulat,5.663439094112067
trapo,5.663439094112067
umaasa,5.663439094112067
umano,5.663439094112067
umiikot,5.663439094112067
unang,5.663439094112067
underrated,5.663439094112067
uniteam,5.663439094112067
uniteam's,5.663439094112067
unity,5.663439094112067
unnamed,5.663439094112067
untvnewsrescue,5.663439094112067
trend,5.663439094112067
transforming,5.663439094112067
taung,5.663439094112067
things,5.663439094112067
teacher,5.663439094112067
teary,5.663439094112067
teary-eyed,5.663439094112067
tells,5.663439094112067
tf,5.663439094112067
"th,i",5.663439094112067
that's,5.663439094112067
thats,5.663439094112067
theme,5.663439094112067
therefore,5.663439094112067
thinking,5.663439094112067
trabaho,5.663439094112067
though,5.663439094112067
thoughts,5.663439094112067
thwart,5.663439094112067
tibay,5.663439094112067
tingz,5.663439094112067
tog,5.663439094112067
tondo,5.663439094112067
tonight,5.663439094112067
top,5.663439094112067
tough,5.663439094112067
upang,5.663439094112067
upcoming,5.663439094112067
update,5.663439094112067
wisely,5.663439094112067
watch,5.663439094112067
watching,5.663439094112067
way,5.663439094112067
weakens,5.663439094112067
week,5.663439094112067
welcome,5.663439094112067
well,5.663439094112067
west,5.663439094112067
white,5.663439094112067
wins,5.663439094112067
wishing,5.663439094112067
us,5.663439094112067
