Token,TFIDF_Value
magrebutt,6.554895693948484
nangangampanya,6.554895693948484
nakikita,6.554895693948484
nakilala,6.554895693948484
nakinabang,6.554895693948484
nalalaman,6.554895693948484
nalaman,6.554895693948484
nalulutang,6.554895693948484
namatayan,6.554895693948484
nambabastos,6.554895693948484
namen,6.554895693948484
namesake,6.554895693948484
namumuhay,6.554895693948484
namuno,6.554895693948484
nanakaw,6.554895693948484
nanakawan,6.554895693948484
nananaig,6.554895693948484
nandidiri,6.554895693948484
nandito,6.554895693948484
nakikinabang,6.554895693948484
nakapasok,6.554895693948484
nakapaligid,6.554895693948484
nailed,6.554895693948484
nagulat,6.554895693948484
naharang,6.554895693948484
nahihiya,6.554895693948484
nahimlay,6.554895693948484
nahiya,6.554895693948484
naiambag,6.554895693948484
naibigay,6.554895693948484
naitanong,6.554895693948484
nakapag,6.554895693948484
nakakabahala,6.554895693948484
nakakabastos,6.554895693948484
nakakadismaya,6.554895693948484
nakakaduda,6.554895693948484
nakakainis,6.554895693948484
nakakaintindi,6.554895693948484
nakakatawa,6.554895693948484
nangamkam,6.554895693948484
nanggigigil,6.554895693948484
nagtulak,6.554895693948484
nangunguna,6.554895693948484
natagpuang,6.554895693948484
natatakot,6.554895693948484
natatawa,6.554895693948484
natawa,6.554895693948484
nation's,6.554895693948484
natulungan,6.554895693948484
natural,6.554895693948484
naurrrrrr,6.554895693948484
nayung,6.554895693948484
nba,6.554895693948484
ncr,6.554895693948484
ndf,6.554895693948484
ndi,6.554895693948484
negatibong,6.554895693948484
negativity,6.554895693948484
negatrons,6.554895693948484
negligent,6.554895693948484
nass,6.554895693948484
nasipa,6.554895693948484
nasingit,6.554895693948484
napakulong,6.554895693948484
naninira,6.554895693948484
nanonood,6.554895693948484
napag-isipan,6.554895693948484
napagtagumpayan,6.554895693948484
napakagandang,6.554895693948484
napakalaking,6.554895693948484
napakatoxic,6.554895693948484
napapansin,6.554895693948484
nasasabi,6.554895693948484
napatalsik,6.554895693948484
nararamdaman,6.554895693948484
nareport,6.554895693948484
naririnig,6.554895693948484
narrator,6.554895693948484
nasabi,6.554895693948484
nasabing,6.554895693948484
nagtutulak,6.554895693948484
nagtotorture,6.554895693948484
misread,6.554895693948484
nacionalista,6.554895693948484
msmes,6.554895693948484
mudmod,6.554895693948484
mudslinging,6.554895693948484
mukha,6.554895693948484
mukhang,6.554895693948484
murderer--is,6.554895693948484
murmuring,6.554895693948484
muslim-filipino,6.554895693948484
must,6.554895693948484
myanmar,6.554895693948484
n'yo,6.554895693948484
naba,6.554895693948484
nababaliw,6.554895693948484
nabasa,6.554895693948484
nabibili,6.554895693948484
nabigyan,6.554895693948484
nabihisan,6.554895693948484
mr./ms,6.554895693948484
movies,6.554895693948484
movie,6.554895693948484
moko,6.554895693948484
mistaken,6.554895693948484
miyerkules,6.554895693948484
mkamove-on,6.554895693948484
mn,6.554895693948484
mo4d,6.554895693948484
mocked,6.554895693948484
model,6.554895693948484
