Tweet,Tokens,Label,Prediction
gobyernong tapat angat buhay siyempre ipapanalo po natin si jhustine nursing student nakikiisa pagsuporta kay vice president senator kiko pangilinan,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'jhustine', 'nursing', 'student', 'nakikiisa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan']",Positive,0.9999990463256836
gobyernong tapat angat buhay siyempre ipapanalo po natin si med student nakikiisa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'med', 'student', 'nakikiisa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan']",Positive,0.9999984502792358
talaga natin tunay pagbabago kakayahan puso pagbabago,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']",Positive,0.9999959468841553
talaga natin tunay pagbabago kakayahan puso pagbabago,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']",Positive,0.9999959468841553
talaga natin tunay pagbabago kakayahan puso pagbabago,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']",Positive,0.9999959468841553
talaga natin tunay pagbabago kakayahan puso pagbabago,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']",Positive,0.9999959468841553
talaga natin tunay pagbabago kakayahan puso pagbabago,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']",Positive,0.9999959468841553
student leader volunteer youth volunteer leni-kiko plaridel nakiki-isa pagsuporta kay vp sen kiko pangilinan kasama tropa senatorial slate samahan ninyo kulayan rosas pinapangarap bukas,"['student', 'leader', 'volunteer', 'youth', 'volunteer', 'leni-kiko', 'plaridel', 'nakiki-isa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'samahan', 'ninyo', 'kulayan', 'rosas', 'pinapangarap', 'bukas']",Positive,0.9999891519546509
true great leader positive vision people let's vote senator,"['true', 'great', 'leader', 'positive', 'vision', 'people', ""let's"", 'vote', 'senator']",Positive,0.9999769926071167
gobyernong tapat angat buhay si maki jhs student volunteer carat nakiki-isa pagsuporta kay vp amp sen kiko pangilinan kasama tropa sen slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'maki', 'jhs', 'student', 'volunteer', 'carat', 'nakiki-isa', 'pagsuporta', 'kay', 'vp', 'amp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'sen', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Positive,0.9999743700027466
gobyernong tapat angat buhay siyempre ipapanalo po natin si nakikiisa pagsuporta kay vice president senator kiko pangilinan kasama tropa senatorial slate bayan matagal nating pinapangarap,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'nakikiisa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']",Positive,0.9999722242355347
