Token,TFIDF_Value
aaral,6.596568390349052
nakakababa,6.596568390349052
nakakabastos,6.596568390349052
nakakadismaya,6.596568390349052
nakakaduda,6.596568390349052
nakakaintindi,6.596568390349052
nakakaiyak,6.596568390349052
nakakataas,6.596568390349052
nakakatawa,6.596568390349052
nakapag,6.596568390349052
nakapaligid,6.596568390349052
nakatulong,6.596568390349052
nakikinabang,6.596568390349052
nakilala,6.596568390349052
nakinabang,6.596568390349052
nalalaman,6.596568390349052
nalaman,6.596568390349052
nalulutang,6.596568390349052
namatayan,6.596568390349052
nakakabahala,6.596568390349052
naitanong,6.596568390349052
namumuhay,6.596568390349052
nailed,6.596568390349052
nagpatuloy,6.596568390349052
nagpatutsada,6.596568390349052
nagpupumilit,6.596568390349052
nagsasawa,6.596568390349052
nagsilabasan,6.596568390349052
nagtago,6.596568390349052
nagtatago,6.596568390349052
nagtataka,6.596568390349052
nagtatrabaho,6.596568390349052
nagtulak,6.596568390349052
nagtutulak,6.596568390349052
nagulat,6.596568390349052
naharang,6.596568390349052
nahihiya,6.596568390349052
nahimlay,6.596568390349052
nahiya,6.596568390349052
naibigay,6.596568390349052
nambabastos,6.596568390349052
namuno,6.596568390349052
mediocrity,6.596568390349052
napakulong,6.596568390349052
napapansin,6.596568390349052
napatalsik,6.596568390349052
nararamdaman,6.596568390349052
narin,6.596568390349052
naririnig,6.596568390349052
narrator,6.596568390349052
nasabi,6.596568390349052
nasabing,6.596568390349052
nasasabi,6.596568390349052
nasingit,6.596568390349052
nasipa,6.596568390349052
nass,6.596568390349052
natagpuang,6.596568390349052
natatakot,6.596568390349052
natatawa,6.596568390349052
natawa,6.596568390349052
naten,6.596568390349052
napansin,6.596568390349052
napakatoxic,6.596568390349052
nanakaw,6.596568390349052
napakalaking,6.596568390349052
nanakawan,6.596568390349052
nananaig,6.596568390349052
nandidiri,6.596568390349052
nandito,6.596568390349052
nangangampanya,6.596568390349052
nanggigigil,6.596568390349052
nanguna,6.596568390349052
nangunguna,6.596568390349052
nangyayari,6.596568390349052
naninira,6.596568390349052
naniniwala,6.596568390349052
nanonood,6.596568390349052
napag-isipan,6.596568390349052
napagtagumpayan,6.596568390349052
napaka-ginoong,6.596568390349052
napakaganda,6.596568390349052
napakagandang,6.596568390349052
nagpatayo,6.596568390349052
nagpaplano,6.596568390349052
nagpapanggap,6.596568390349052
missed,6.596568390349052
miyerkules,6.596568390349052
mkamove-on,6.596568390349052
mn,6.596568390349052
mo/nyo,6.596568390349052
mo4d,6.596568390349052
mocked,6.596568390349052
moko,6.596568390349052
mood,6.596568390349052
mostly,6.596568390349052
motivated,6.596568390349052
move,6.596568390349052
movement,6.596568390349052
movie,6.596568390349052
movies,6.596568390349052
mr,6.596568390349052
mudmod,6.596568390349052
mudslinging,6.596568390349052
mistaken,6.596568390349052
misplaced,6.596568390349052
nagpapalamon,6.596568390349052
misogynists,6.596568390349052
memorize,6.596568390349052
memory,6.596568390349052
mensahe..bbm,6.596568390349052
mention,6.596568390349052
mi,6.596568390349052
mike,6.596568390349052
milf,6.596568390349052
militar,6.596568390349052
military,6.596568390349052
million,6.596568390349052
minaliit,6.596568390349052
minority,6.596568390349052
minutes,6.596568390349052
mirrors,6.596568390349052
misleading,6.596568390349052
mismong,6.596568390349052
misogynistic,6.596568390349052
mukha,6.596568390349052
mukhang,6.596568390349052
murderer--is,6.596568390349052
murmuring,6.596568390349052
nagappoint,6.596568390349052
nagaya,6.596568390349052
nagbabasa,6.596568390349052
nagdeclare,6.596568390349052
nagemploy,6.596568390349052
naghari-harian,6.596568390349052
naghihirap,6.596568390349052
nagiging,6.596568390349052
nagkakaproj,6.596568390349052
nagkamali,6.596568390349052
naglabas,6.596568390349052
naglilingkod,6.596568390349052
nagmumukha,6.596568390349052
nagopya,6.596568390349052
nagpakita,6.596568390349052
nagpapa-recount,6.596568390349052
nagpapakita,6.596568390349052
nagalit,6.596568390349052
nag-mature,6.596568390349052
nag-iisip,6.596568390349052
nabasa,6.596568390349052
muslim-filipino,6.596568390349052
must,6.596568390349052
mythmaking,6.596568390349052
n'yo,6.596568390349052
naallude,6.596568390349052
naba,6.596568390349052
nababaliw,6.596568390349052
nabibili,6.596568390349052
nag-iinit,6.596568390349052
nabigyan,6.596568390349052
nabihisan,6.596568390349052
nabubuhay,6.596568390349052
nadagdagan,6.596568390349052
nadali,6.596568390349052
nag-aral,6.596568390349052
nag-benefit,6.596568390349052
nating,6.596568390349052
nation,6.596568390349052
nation's,6.596568390349052
"pagkatao,yan",6.596568390349052
pagkuha,6.596568390349052
pagmamahal,6.596568390349052
pagmumukha,6.596568390349052
pagnanakaw,6.596568390349052
pagpag,6.596568390349052
pagpuyo,6.596568390349052
pagsabohan,6.596568390349052
pagsasalita,6.596568390349052
pagsinabi,6.596568390349052
pagsisihan,6.596568390349052
pagsisinungaling,6.596568390349052
pagsuporta,6.596568390349052
pagtapus,6.596568390349052
pagtatanggol,6.596568390349052
paimbentong,6.596568390349052
painte-integridad,6.596568390349052
pait,6.596568390349052
pagkilala,6.596568390349052
pagkatao,6.596568390349052
ouch,6.596568390349052
pagkatalo,6.596568390349052
outlets,6.596568390349052
owned,6.596568390349052
oxford,6.596568390349052
p205b,6.596568390349052
pabahay,6.596568390349052
pabor,6.596568390349052
packy,6.596568390349052
padin,6.596568390349052
pag-aari,6.596568390349052
pag-attend,6.596568390349052
pag-usapan,6.596568390349052
pagbibinta,6.596568390349052
pagdating,6.596568390349052
paghahanap,6.596568390349052
pagka-pangulo,6.596568390349052
pagkapangulo,6.596568390349052
pagkapresidente,6.596568390349052
paki,6.596568390349052
paki-consider,6.596568390349052
pakyu,6.596568390349052
pala..ba't,6.596568390349052
pandemya,6.596568390349052
panel,6.596568390349052
panfilo,6.596568390349052
pangaabuso,6.596568390349052
pangakong,6.596568390349052
panget,6.596568390349052
panggagaya,6.596568390349052
panghakot,6.596568390349052
pangilinan's,6.596568390349052
panglinana,6.596568390349052
pangungutsa,6.596568390349052
paniniwalaan,6.596568390349052
panis,6.596568390349052
panoorin,6.596568390349052
panu,6.596568390349052
papanig,6.596568390349052
papasa,6.596568390349052
pandaraya,6.596568390349052
pandaot,6.596568390349052
panay,6.596568390349052
paloloko,6.596568390349052
palagi,6.596568390349052
palaging,6.596568390349052
palakpakan,6.596568390349052
palalabasin,6.596568390349052
palang,6.596568390349052
palengkeng,6.596568390349052
paloko,6.596568390349052
palusot,6.596568390349052
panalo,6.596568390349052
pamamahay,6.596568390349052
pamamalakad,6.596568390349052
pamantasan,6.596568390349052
pamantasang,6.596568390349052
pamilyar,6.596568390349052
pamumulitika,6.596568390349052
pamunuan,6.596568390349052
oust,6.596568390349052
otso,6.596568390349052
natulungan,6.596568390349052
ngl,6.596568390349052
nilalaban,6.596568390349052
nilalang,6.596568390349052
nilangaw,6.596568390349052
nine,6.596568390349052
ninyong,6.596568390349052
nipa,6.596568390349052
nitong,6.596568390349052
nka,6.596568390349052
nko,6.596568390349052
nlng,6.596568390349052
nmin,6.596568390349052
no-shows,6.596568390349052
nobody,6.596568390349052
noise,6.596568390349052
noisy,6.596568390349052
non,6.596568390349052
non-human,6.596568390349052
nickname,6.596568390349052
ngipin,6.596568390349052
others,6.596568390349052
ngayun,6.596568390349052
natural,6.596568390349052
naurrrrrr,6.596568390349052
nauutal,6.596568390349052
nayung,6.596568390349052
nba,6.596568390349052
ncr,6.596568390349052
ndf,6.596568390349052
ndi,6.596568390349052
negatibong,6.596568390349052
negatrons,6.596568390349052
negligent,6.596568390349052
neri,6.596568390349052
netong,6.596568390349052
neutrality,6.596568390349052
ngarag,6.596568390349052
ngaun,6.596568390349052
ngaw,6.596568390349052
nonsense,6.596568390349052
normal,6.596568390349052
normalizing,6.596568390349052
note,6.596568390349052
ok...uy,6.596568390349052
ol,6.596568390349052
oligarchs,6.596568390349052
oligarko,6.596568390349052
ones,6.596568390349052
online,6.596568390349052
op,6.596568390349052
op-ed,6.596568390349052
open,6.596568390349052
opponent,6.596568390349052
opponents,6.596568390349052
opportunity,6.596568390349052
oppression,6.596568390349052
oppss,6.596568390349052
option,6.596568390349052
organisasyon,6.596568390349052
originated,6.596568390349052
ok,6.596568390349052
ohh,6.596568390349052
ogie,6.596568390349052
o.v.p,6.596568390349052
"note,here",6.596568390349052
notification,6.596568390349052
notoriety,6.596568390349052
npa-komunista,6.596568390349052
nyang,6.596568390349052
nyeta,6.596568390349052
nyo...kahat,6.596568390349052
odds,6.596568390349052
og,6.596568390349052
offend,6.596568390349052
offender,6.596568390349052
offenses,6.596568390349052
offer,6.596568390349052
official,6.596568390349052
officials,6.596568390349052
ofw,6.596568390349052
megan,6.596568390349052
means,6.596568390349052
kailangang,6.596568390349052
laman,6.596568390349052
lamg,6.596568390349052
land,6.596568390349052
langit,6.596568390349052
langmaski,6.596568390349052
language,6.596568390349052
lantaran,6.596568390349052
laot,6.596568390349052
lapdog,6.596568390349052
lasing,6.596568390349052
last,6.596568390349052
lastly,6.596568390349052
laurio,6.596568390349052
lawrence,6.596568390349052
lawyer.she,6.596568390349052
leads,6.596568390349052
leaning,6.596568390349052
learning,6.596568390349052
lame,6.596568390349052
lalung,6.596568390349052
leila,6.596568390349052
lalong,6.596568390349052
kumbinsihin,6.596568390349052
kumita,6.596568390349052
kumusta,6.596568390349052
kuwenta,6.596568390349052
kwenta,6.596568390349052
kwentang,6.596568390349052
kwentuhan,6.596568390349052
kyo,6.596568390349052
kyong,6.596568390349052
l3nik1ko,6.596568390349052
labag,6.596568390349052
labanan,6.596568390349052
laborers,6.596568390349052
lack,6.596568390349052
lacks,6.596568390349052
lagay,6.596568390349052
lalabas,6.596568390349052
leche,6.596568390349052
lelen,6.596568390349052
mds,6.596568390349052
lnmb,6.596568390349052
localized,6.596568390349052
lodi,6.596568390349052
logic,6.596568390349052
lokohin,6.596568390349052
lola,6.596568390349052
lolz,6.596568390349052
lone,6.596568390349052
long,6.596568390349052
looban,6.596568390349052
look,6.596568390349052
looking,6.596568390349052
lorenzo,6.596568390349052
