Tweet,Tokens,Label,Prediction
kya nga ayaw attend debate mabibisto bobo bobo bobo si ayaw harapin bobong debate,"['kya', 'nga', 'ayaw', 'attend', 'debate', 'mabibisto', 'bobo', 'bobo', 'bobo', 'si', 'ayaw', 'harapin', 'bobong', 'debate']",Negative,0.999998927116394
nagsasabing bobo si gago mas bobo kayo hahahahahaha,"['nagsasabing', 'bobo', 'si', 'gago', 'mas', 'bobo', 'kayo', 'hahahahahaha']",Negative,0.9999767541885376
ba alam magnanakaw si ba alam komunista npa senatorial mas nakakatawa binuboto tanga bobo,"['ba', 'alam', 'magnanakaw', 'si', 'ba', 'alam', 'komunista', 'npa', 'senatorial', 'mas', 'nakakatawa', 'binuboto', 'tanga', 'bobo']",Negative,0.9998764991760254
panu masasabi magnanakaw eh mahirap mong presidente magnakaw wag kang ipokrito eh utak terorista pumapatay nga kayong npa terorista inosente pagnanakaw di utot gago,"['panu', 'masasabi', 'magnanakaw', 'eh', 'mahirap', 'mong', 'presidente', 'magnakaw', 'wag', 'kang', 'ipokrito', 'eh', 'utak', 'terorista', 'pumapatay', 'nga', 'kayong', 'npa', 'terorista', 'inosente', 'pagnanakaw', 'di', 'utot', 'gago']",Negative,0.9998007416725159
bobo daw si bobo lagay yan pano lang yung di inutil choose inaalam pinag-iisipan pumili naman best candidate bayan,"['bobo', 'daw', 'si', 'bobo', 'lagay', 'yan', 'pano', 'lang', 'yung', 'di', 'inutil', 'choose', 'inaalam', 'pinag-iisipan', 'pumili', 'naman', 'best', 'candidate', 'bayan']",Negative,0.9994431138038635
ata getss bardagulan filipino subject ba kayo gago kayo nag-aral ba kayo araling panlipunan subject niyo gago niyo ba inaral namuno si bansang,"['ata', 'getss', 'bardagulan', 'filipino', 'subject', 'ba', 'kayo', 'gago', 'kayo', 'nag-aral', 'ba', 'kayo', 'araling', 'panlipunan', 'subject', 'niyo', 'gago', 'niyo', 'ba', 'inaral', 'namuno', 'si', 'bansang']",Negative,0.9988647699356079
gago kala graduated photocard template,"['gago', 'kala', 'graduated', 'photocard', 'template']",Negative,0.9985151886940002
bobong tanga lang naniniwala kalinisan katapatan,"['bobong', 'tanga', 'lang', 'naniniwala', 'kalinisan', 'katapatan']",Negative,0.9982858300209045
tandaan nyo bobo lutang iboboto nyo masamang impluwensya kabataan wala maganda idudulot bansang pilipinas mamayang pilipino puro kasamaan yan si,"['tandaan', 'nyo', 'bobo', 'lutang', 'iboboto', 'nyo', 'masamang', 'impluwensya', 'kabataan', 'wala', 'maganda', 'idudulot', 'bansang', 'pilipinas', 'mamayang', 'pilipino', 'puro', 'kasamaan', 'yan', 'si']",Negative,0.9982540011405945
kawawa nmn kayo anc kyo mkamove-on dhl wala bbm tanga tlga,"['kawawa', 'nmn', 'kayo', 'anc', 'kyo', 'mkamove-on', 'dhl', 'wala', 'bbm', 'tanga', 'tlga']",Negative,0.99798583984375
ilabas utak kodigo hahaha labanan utak utak talino talino meron di puro script daldal saysay,"['ilabas', 'utak', 'kodigo', 'hahaha', 'labanan', 'utak', 'utak', 'talino', 'talino', 'meron', 'di', 'puro', 'script', 'daldal', 'saysay']",Negative,0.9978848099708557
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9978083968162537
smni debates matter nice debate biased shunga nyo duwag npa war,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa', 'war']",Negative,0.9974343180656433
halos yung ibang friend fb hilig share fake news abt tas caption lutang lugaw wala ba kayong ibang mababato kay puro ganyang pangungutsa nalang kala nalulutang sabaw utak lol,"['halos', 'yung', 'ibang', 'friend', 'fb', 'hilig', 'share', 'fake', 'news', 'abt', 'tas', 'caption', 'lutang', 'lugaw', 'wala', 'ba', 'kayong', 'ibang', 'mababato', 'kay', 'puro', 'ganyang', 'pangungutsa', 'nalang', 'kala', 'nalulutang', 'sabaw', 'utak', 'lol']",Negative,0.997159481048584
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9969608187675476
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9969608187675476
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9969608187675476
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9969608187675476
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9969608187675476
bobo marunong ilocano attending debates arent organized chronies duwag amputa think sya front runner tama ba yon pinas,"['bobo', 'marunong', 'ilocano', 'attending', 'debates', 'arent', 'organized', 'chronies', 'duwag', 'amputa', 'think', 'sya', 'front', 'runner', 'tama', 'ba', 'yon', 'pinas']",Negative,0.9964815378189087
stupid kakampinks tolerating another stupid pipay..magsama sama kayong bobo manang mana lutang si madumb,"['stupid', 'kakampinks', 'tolerating', 'another', 'stupid', 'pipay..magsama', 'sama', 'kayong', 'bobo', 'manang', 'mana', 'lutang', 'si', 'madumb']",Negative,0.9964624047279358
hiyang kakampinks gago wag iboto si,"['hiyang', 'kakampinks', 'gago', 'wag', 'iboto', 'si']",Negative,0.9963212013244629
millions filipino citizens knew fake vp ba magnanakaw nang boto tawag dyan teka lang ha demonyo nagpapanggap anghel loob nang simbahan nangangampanya mass gatherings,"['millions', 'filipino', 'citizens', 'knew', 'fake', 'vp', 'ba', 'magnanakaw', 'nang', 'boto', 'tawag', 'dyan', 'teka', 'lang', 'ha', 'demonyo', 'nagpapanggap', 'anghel', 'loob', 'nang', 'simbahan', 'nangangampanya', 'mass', 'gatherings']",Negative,0.9960207343101501
ha ha ha ogie diaz nagpatutsada kakilalang umookray kay vp utang,"['ha', 'ha', 'ha', 'ogie', 'diaz', 'nagpatutsada', 'kakilalang', 'umookray', 'kay', 'vp', 'utang']",Negative,0.9953218102455139
"volunteers allegedly blocked campaigning samar town via bbm martal law bbm golden age starting bbm bobo,liar,theif,tax cheat atty,exp ldr,honest,pays tax,not liar,not theif,gold heart vot pres","['volunteers', 'allegedly', 'blocked', 'campaigning', 'samar', 'town', 'via', 'bbm', 'martal', 'law', 'bbm', 'golden', 'age', 'starting', 'bbm', 'bobo,liar,theif,tax', 'cheat', 'atty,exp', 'ldr,honest,pays', 'tax,not', 'liar,not', 'theif,gold', 'heart', 'vot', 'pres']",Negative,0.9950023293495178
pinaka bobang vise presidente philippine history tsk tsk tsk ngayun eh tumatakbo nang pagkapresidente anak tokwa guys maawa naman pilipinas...ano nitong nilalang pilipinas,"['pinaka', 'bobang', 'vise', 'presidente', 'philippine', 'history', 'tsk', 'tsk', 'tsk', 'ngayun', 'eh', 'tumatakbo', 'nang', 'pagkapresidente', 'anak', 'tokwa', 'guys', 'maawa', 'naman', 'pilipinas...ano', 'nitong', 'nilalang', 'pilipinas']",Negative,0.9944610595703125
lutang sabog sabog utak nyeta lungs,"['lutang', 'sabog', 'sabog', 'utak', 'nyeta', 'lungs']",Negative,0.9942682981491089
excuse wala ngang makitang record nanakaw utak talangka beh,"['excuse', 'wala', 'ngang', 'makitang', 'record', 'nanakaw', 'utak', 'talangka', 'beh']",Negative,0.9942382574081421
robredo's kakampinks twitter trying wash hands blood putting blame entirely victim weak daw support system life lost toxic radikal mahal campaign strategy gago,"[""robredo's"", 'kakampinks', 'twitter', 'trying', 'wash', 'hands', 'blood', 'putting', 'blame', 'entirely', 'victim', 'weak', 'daw', 'support', 'system', 'life', 'lost', 'toxic', 'radikal', 'mahal', 'campaign', 'strategy', 'gago']",Negative,0.9941995143890381
wala tong si ligwak cancel tsk tsk wrong move jan wala pang botohan nyan triggered kana kay hahahahaha lt,"['wala', 'tong', 'si', 'ligwak', 'cancel', 'tsk', 'tsk', 'wrong', 'move', 'jan', 'wala', 'pang', 'botohan', 'nyan', 'triggered', 'kana', 'kay', 'hahahahaha', 'lt']",Negative,0.9934461712837219
"athletes supports group desparate desire win thus wanted everything identified i,e dogs cats fish doctors artist ect ect ect tsk tsk tsk","['athletes', 'supports', 'group', 'desparate', 'desire', 'win', 'thus', 'wanted', 'everything', 'identified', 'i,e', 'dogs', 'cats', 'fish', 'doctors', 'artist', 'ect', 'ect', 'ect', 'tsk', 'tsk', 'tsk']",Negative,0.9934141635894775
bobo si vp po si boy alamano zombie utak,"['bobo', 'si', 'vp', 'po', 'si', 'boy', 'alamano', 'zombie', 'utak']",Negative,0.9926279187202454
diko alam hate hate nyo si gagi nakakahiya talaga pilipino,"['diko', 'alam', 'hate', 'hate', 'nyo', 'si', 'gagi', 'nakakahiya', 'talaga', 'pilipino']",Negative,0.992399275302887
natatawa lang talaga si kandidato si fem please makikipag-argue accomplishments lang bbm wag mandamay nagmumukha kang tanga promise,"['natatawa', 'lang', 'talaga', 'si', 'kandidato', 'si', 'fem', 'please', 'makikipag-argue', 'accomplishments', 'lang', 'bbm', 'wag', 'mandamay', 'nagmumukha', 'kang', 'tanga', 'promise']",Negative,0.9922688603401184
mataas tingin porket l3nik1ko iboboto tingin nyo...kahat bbm supporters tanga masama ugali agnanakaw haha iiyak kayo president,"['mataas', 'tingin', 'porket', 'l3nik1ko', 'iboboto', 'tingin', 'nyo...kahat', 'bbm', 'supporters', 'tanga', 'masama', 'ugali', 'agnanakaw', 'haha', 'iiyak', 'kayo', 'president']",Negative,0.9920223951339722
"nasabing takot si bbmarcos?!ng umattend si smni presidential debate,eh lalong takot duwag si advance questions bobo","['nasabing', 'takot', 'si', 'bbmarcos?!ng', 'umattend', 'si', 'smni', 'presidential', 'debate,eh', 'lalong', 'takot', 'duwag', 'si', 'advance', 'questions', 'bobo']",Negative,0.99114590883255
si blengblong aka bobong bokbok jobless junyor magnanakaw shabongbong bayag babackout,"['si', 'blengblong', 'aka', 'bobong', 'bokbok', 'jobless', 'junyor', 'magnanakaw', 'shabongbong', 'bayag', 'babackout']",Negative,0.9910449981689453
louder guys ayaw natin sinungaling duwag lider kay,"['louder', 'guys', 'ayaw', 'natin', 'sinungaling', 'duwag', 'lider', 'kay']",Negative,0.9907302260398865
talk humanity ha architect gloria patayan rehimen leche,"['talk', 'humanity', 'ha', 'architect', 'gloria', 'patayan', 'rehimen', 'leche']",Negative,0.9903531670570374
wag kayong malilinlang pagpapalitan kulay tanso tubugin ginto tanso rin fake leader fake color fake character,"['wag', 'kayong', 'malilinlang', 'pagpapalitan', 'kulay', 'tanso', 'tubugin', 'ginto', 'tanso', 'rin', 'fake', 'leader', 'fake', 'color', 'fake', 'character']",Negative,0.9902846217155457
looking forward naman harapan sana nina aling malaman mas bobo hahaha,"['looking', 'forward', 'naman', 'harapan', 'sana', 'nina', 'aling', 'malaman', 'mas', 'bobo', 'hahaha']",Negative,0.9896071553230286
received inc's bloc vote vp lost lol di kayo makakaulit gamit pink magic pinkanginanyo,"['received', ""inc's"", 'bloc', 'vote', 'vp', 'lost', 'lol', 'di', 'kayo', 'makakaulit', 'gamit', 'pink', 'magic', 'pinkanginanyo']",Negative,0.9875485897064209
bus hinakot lol saka kapal nmn mukha mong magsabi dayaan nasa comelec appointed duterte lawyer bbm si mandaraya pati credentials fake pukengkeng,"['bus', 'hinakot', 'lol', 'saka', 'kapal', 'nmn', 'mukha', 'mong', 'magsabi', 'dayaan', 'nasa', 'comelec', 'appointed', 'duterte', 'lawyer', 'bbm', 'si', 'mandaraya', 'pati', 'credentials', 'fake', 'pukengkeng']",Negative,0.9868409633636475
bastos kwentang media lalo yang abias cbn pinakikita nyo lang ganu kabulok pagkatao nyo ba kayong manira cnung tumatakbong politiko?yan ba naglilingkod bayan?daig nyo inuuod basura,"['bastos', 'kwentang', 'media', 'lalo', 'yang', 'abias', 'cbn', 'pinakikita', 'nyo', 'lang', 'ganu', 'kabulok', 'pagkatao', 'nyo', 'ba', 'kayong', 'manira', 'cnung', 'tumatakbong', 'politiko?yan', 'ba', 'naglilingkod', 'bayan?daig', 'nyo', 'inuuod', 'basura']",Negative,0.9863768219947815
tangina pinafollow akong bobang babae sinasabeng daw bayani si ninoy girl boba merong bayani namatay yun yung tatay show naman talaga battle bessang pass nag credit grab lang pobreng sundalo,"['tangina', 'pinafollow', 'akong', 'bobang', 'babae', 'sinasabeng', 'daw', 'bayani', 'si', 'ninoy', 'girl', 'boba', 'merong', 'bayani', 'namatay', 'yun', 'yung', 'tatay', 'show', 'naman', 'talaga', 'battle', 'bessang', 'pass', 'nag', 'credit', 'grab', 'lang', 'pobreng', 'sundalo']",Negative,0.986338198184967
naman pala kasalanan yung tatay nya nyo sinisisi si hacienda luisita massa/cre eh naman nya ka-ano-ano aquino bonak,"['naman', 'pala', 'kasalanan', 'yung', 'tatay', 'nya', 'nyo', 'sinisisi', 'si', 'hacienda', 'luisita', 'massa/cre', 'eh', 'naman', 'nya', 'ka-ano-ano', 'aquino', 'bonak']",Negative,0.98568195104599
doctored video philippine president hopeful vp surfaces raucous campaign kicks via indeed despicable evil minions sowing evil lies fake videos leni's proclamation rally,"['doctored', 'video', 'philippine', 'president', 'hopeful', 'vp', 'surfaces', 'raucous', 'campaign', 'kicks', 'via', 'indeed', 'despicable', 'evil', 'minions', 'sowing', 'evil', 'lies', 'fake', 'videos', ""leni's"", 'proclamation', 'rally']",Negative,0.985627293586731
